"co_pcdt","co_uf_ibge_estabelecimento","nu_ano_competencia","qt_cnes_estabelecimento"
28,32,2010,8
28,32,2011,8
28,32,2012,9
28,32,2013,9
28,32,2014,10
28,32,2015,10
28,32,2016,10
28,32,2017,10
28,32,2018,10
28,32,2019,10
28,33,2008,1
28,33,2009,1
28,33,2010,1
28,33,2011,1
28,33,2012,1
28,33,2013,1
28,33,2014,1
28,33,2015,1
28,33,2016,1
28,33,2017,1
28,33,2018,1
28,33,2019,1
28,35,2008,36
28,35,2009,37
28,35,2010,38
28,35,2011,33
28,35,2012,33
28,35,2013,33
28,35,2014,33
28,35,2015,34
28,35,2016,34
28,35,2017,34
28,35,2018,34
28,35,2019,35
28,41,2008,22
28,41,2009,22
28,41,2010,22
28,41,2011,22
28,41,2012,22
28,41,2013,22
28,41,2014,21
28,41,2015,21
28,41,2016,21
28,41,2017,22
28,41,2018,21
28,41,2019,20
28,42,2008,1
28,42,2009,1
28,42,2010,1
28,42,2011,1
28,42,2012,1
28,42,2013,1
28,42,2014,1
28,42,2015,1
28,42,2016,1
28,42,2017,1
28,42,2018,1
28,42,2019,1
28,43,2008,18
28,43,2009,18
28,43,2010,17
28,43,2011,18
28,43,2012,17
28,43,2013,16
28,43,2014,14
28,43,2015,17
28,43,2016,15
28,43,2017,17
28,43,2018,16
28,43,2019,14
28,50,2008,1
28,50,2009,1
28,50,2010,1
28,50,2011,1
28,50,2012,1
28,50,2013,1
28,50,2014,1
28,50,2015,1
28,50,2016,1
28,50,2017,1
28,50,2018,1
28,50,2019,1
28,51,2008,1
28,51,2009,1
28,51,2010,1
28,51,2011,1
28,51,2012,1
28,51,2013,1
28,51,2014,1
28,51,2015,1
28,51,2016,1
28,51,2017,1
28,51,2018,1
28,51,2019,1
28,52,2008,2
28,52,2009,3
28,52,2010,3
28,52,2011,3
28,52,2012,3
28,52,2013,3
28,52,2014,3
28,52,2015,3
28,52,2016,3
28,52,2017,3
28,52,2018,2
28,52,2019,1
28,53,2008,1
28,53,2009,1
28,53,2010,1
28,53,2011,1
28,53,2012,2
28,53,2013,2
28,53,2014,2
28,53,2015,2
28,53,2016,2
28,53,2017,2
28,53,2018,3
28,53,2019,3
29,11,2008,1
29,11,2009,1
29,11,2010,1
29,11,2011,1
29,11,2012,1
29,11,2013,1
29,11,2014,1
29,11,2015,1
29,11,2016,1
29,11,2017,1
29,11,2018,1
29,11,2019,1
29,12,2008,1
29,12,2009,1
29,12,2010,1
29,12,2011,1
29,12,2012,1
29,12,2013,1
29,12,2014,2
29,12,2015,2
29,12,2016,2
29,12,2017,2
29,12,2018,2
29,12,2019,2
29,13,2008,1
29,13,2009,1
29,13,2010,1
29,13,2011,1
29,13,2012,1
29,13,2013,1
29,13,2014,1
29,13,2015,1
29,13,2016,1
29,13,2017,1
29,13,2018,1
29,13,2019,2
29,14,2008,1
29,14,2009,1
29,14,2010,1
29,14,2011,1
29,14,2012,1
29,14,2013,1
29,14,2014,1
29,14,2015,1
29,14,2016,1
29,14,2017,1
29,14,2018,1
29,14,2019,1
29,15,2008,7
29,15,2009,7
29,15,2010,8
29,15,2011,9
29,15,2012,7
29,15,2013,11
29,15,2014,7
29,15,2015,11
29,15,2016,10
29,15,2017,12
29,15,2018,13
29,15,2019,12
29,16,2008,1
29,16,2009,1
29,16,2010,1
29,16,2011,1
29,16,2012,2
29,16,2013,2
29,16,2014,1
29,16,2015,1
29,16,2016,1
29,16,2017,1
29,16,2018,1
29,16,2019,1
29,17,2008,4
29,17,2009,4
29,17,2010,4
29,17,2011,4
29,17,2012,4
29,17,2013,4
29,17,2014,4
29,17,2015,4
29,17,2016,4
29,17,2017,4
29,17,2018,4
29,17,2019,4
29,21,2008,1
29,21,2009,1
29,21,2010,1
29,21,2011,1
29,21,2012,1
29,21,2013,1
29,21,2014,1
29,21,2015,1
29,21,2016,1
29,21,2017,1
29,21,2018,1
29,21,2019,1
29,22,2008,1
29,22,2009,1
29,22,2010,1
29,22,2011,1
29,22,2012,1
29,22,2013,1
29,22,2014,1
29,22,2015,1
29,22,2016,1
29,22,2017,1
29,22,2018,1
29,22,2019,1
29,23,2008,14
29,23,2009,17
29,23,2010,21
29,23,2011,20
29,23,2012,22
29,23,2013,18
29,23,2014,5
29,23,2015,3
29,23,2016,2
29,23,2017,1
29,23,2018,2
29,23,2019,2
29,24,2008,1
29,24,2009,1
29,24,2010,1
29,24,2011,1
29,24,2012,4
29,24,2013,6
29,24,2014,6
29,24,2015,6
29,24,2016,6
29,24,2017,6
29,24,2018,6
29,24,2019,6
29,25,2008,1
29,25,2009,1
29,25,2010,2
29,25,2011,2
29,25,2012,2
29,25,2013,2
29,25,2014,2
29,25,2015,2
29,25,2016,2
29,25,2017,2
29,25,2018,2
29,25,2019,2
29,26,2008,1
29,26,2009,1
29,26,2010,2
29,26,2011,2
29,26,2012,1
29,26,2013,1
29,26,2014,1
29,26,2015,1
29,26,2016,1
29,26,2017,1
29,26,2018,1
29,26,2019,1
29,27,2008,1
29,27,2009,1
29,27,2010,1
29,27,2011,1
29,27,2012,1
29,27,2013,1
29,27,2014,1
29,27,2015,1
29,27,2016,1
29,27,2017,1
29,27,2018,1
29,27,2019,1
29,28,2008,1
29,28,2009,1
29,28,2010,1
29,28,2011,1
29,28,2012,1
29,28,2013,1
29,28,2014,1
29,28,2015,1
29,28,2016,1
29,28,2017,1
29,28,2018,1
29,28,2019,1
29,29,2008,3
29,29,2009,3
29,29,2010,3
29,29,2011,3
29,29,2012,3
29,29,2013,3
29,29,2014,3
29,29,2015,4
29,29,2016,5
29,29,2017,6
29,29,2018,33
29,29,2019,32
29,31,2008,28
29,31,2009,28
29,31,2010,28
29,31,2011,28
29,31,2012,28
29,31,2013,28
29,31,2014,28
29,31,2015,28
29,31,2016,28
29,31,2017,28
29,31,2018,28
29,31,2019,28
29,32,2008,7
29,32,2009,7
29,32,2010,8
29,32,2011,8
29,32,2012,9
29,32,2013,9
29,32,2014,10
29,32,2015,10
29,32,2016,10
29,32,2017,10
29,32,2018,10
29,32,2019,10
29,33,2008,1
29,33,2009,1
29,33,2010,1
29,33,2011,1
29,33,2012,1
29,33,2013,1
29,33,2014,1
29,33,2015,1
29,33,2016,1
29,33,2017,1
29,33,2018,1
29,33,2019,1
29,35,2008,37
29,35,2009,37
29,35,2010,39
29,35,2011,32
29,35,2012,33
29,35,2013,33
29,35,2014,33
29,35,2015,34
29,35,2016,34
29,35,2017,34
29,35,2018,34
29,35,2019,35
29,41,2008,22
29,41,2009,22
29,41,2010,22
29,41,2011,22
29,41,2012,22
29,41,2013,22
29,41,2014,22
29,41,2015,22
29,41,2016,22
29,41,2017,23
29,41,2018,23
29,41,2019,23
29,42,2008,1
29,42,2009,1
29,42,2010,1
29,42,2011,1
29,42,2012,1
29,42,2013,1
29,42,2014,1
29,42,2015,1
29,42,2016,1
29,42,2017,1
29,42,2018,1
29,42,2019,1
29,43,2008,18
29,43,2009,18
29,43,2010,18
29,43,2011,19
29,43,2012,18
29,43,2013,18
29,43,2014,18
29,43,2015,18
29,43,2016,18
29,43,2017,18
29,43,2018,18
29,43,2019,18
29,50,2008,1
29,50,2009,1
29,50,2010,1
29,50,2011,1
29,50,2012,1
29,50,2013,1
29,50,2014,1
29,50,2015,1
29,50,2016,1
29,50,2017,1
29,50,2018,1
29,50,2019,1
29,51,2008,1
29,51,2009,1
29,51,2010,1
29,51,2011,1
29,51,2012,1
29,51,2013,1
29,51,2014,1
29,51,2015,1
29,51,2016,1
29,51,2017,1
29,51,2018,1
29,51,2019,1
29,52,2008,3
29,52,2009,3
29,52,2010,3
29,52,2011,3
29,52,2012,3
29,52,2013,3
29,52,2014,3
29,52,2015,3
29,52,2016,3
29,52,2017,3
29,52,2018,3
29,52,2019,1
29,53,2008,1
29,53,2009,1
29,53,2010,1
29,53,2011,1
29,53,2012,2
29,53,2013,2
29,53,2014,2
29,53,2015,2
29,53,2016,2
29,53,2017,3
29,53,2018,3
29,53,2019,3
30,11,2008,1
30,11,2009,1
30,11,2010,1
30,11,2011,1
30,11,2012,1
30,11,2013,1
30,11,2014,1
30,11,2015,1
30,11,2016,1
30,11,2017,1
30,11,2018,1
30,11,2019,1
30,12,2010,1
30,12,2011,1
30,12,2012,1
30,12,2013,1
30,12,2014,1
30,12,2015,1
30,12,2016,1
30,12,2017,1
30,12,2018,1
30,12,2019,1
30,13,2008,1
30,13,2009,1
30,13,2010,1
30,13,2011,1
30,13,2012,1
30,13,2013,1
30,13,2014,1
30,13,2015,1
30,13,2016,1
30,13,2017,1
30,13,2018,1
30,13,2019,2
30,14,2008,1
30,14,2009,1
30,14,2010,1
30,14,2011,1
30,14,2012,1
30,14,2014,1
30,14,2015,1
30,14,2016,1
30,14,2017,1
30,14,2018,1
30,14,2019,1
30,15,2008,4
30,15,2009,4
30,15,2010,5
30,15,2011,6
30,15,2012,6
30,15,2013,8
30,15,2014,6
30,15,2015,8
30,15,2016,7
30,15,2017,8
30,15,2018,6
30,15,2019,6
30,16,2008,1
30,16,2009,1
30,16,2010,1
30,16,2011,1
30,16,2012,2
30,16,2013,2
30,16,2014,1
30,16,2015,1
30,16,2016,1
30,16,2017,1
30,16,2018,1
30,16,2019,1
30,17,2008,2
30,17,2009,2
30,17,2010,3
30,17,2011,3
30,17,2012,3
30,17,2013,3
30,17,2014,4
30,17,2015,4
30,17,2016,3
30,17,2017,3
30,17,2018,3
30,17,2019,3
30,21,2008,1
30,21,2009,1
30,21,2010,1
30,21,2011,1
30,21,2012,1
30,21,2013,1
30,21,2014,1
30,21,2015,1
30,21,2016,1
30,21,2017,1
30,21,2018,1
30,21,2019,1
30,22,2008,1
30,22,2009,1
30,22,2010,1
30,22,2011,1
30,22,2012,1
30,22,2013,1
30,22,2014,1
30,22,2015,1
30,22,2016,1
30,22,2017,1
30,22,2018,1
30,22,2019,1
30,23,2008,4
30,23,2009,5
30,23,2010,7
30,23,2011,9
30,23,2012,9
30,23,2013,8
30,23,2014,3
30,23,2015,2
30,23,2016,2
30,23,2017,1
30,23,2018,1
30,23,2019,1
30,24,2008,1
30,24,2009,1
30,24,2010,1
30,24,2011,1
30,24,2012,4
30,24,2013,6
30,24,2014,6
30,24,2015,6
30,24,2016,5
30,24,2017,5
30,24,2018,6
30,24,2019,5
30,25,2008,1
30,25,2009,1
30,25,2010,2
30,25,2011,2
30,25,2012,2
30,25,2013,2
30,25,2014,2
30,25,2015,2
30,25,2016,2
30,25,2017,2
30,25,2018,2
30,25,2019,2
30,26,2008,1
30,26,2009,1
30,26,2010,2
30,26,2011,2
30,26,2012,1
30,26,2013,1
30,26,2014,1
30,26,2015,1
30,26,2016,1
30,26,2017,1
30,26,2018,1
30,26,2019,1
30,27,2008,1
30,27,2009,1
30,27,2010,1
30,27,2011,1
30,27,2012,1
30,27,2013,1
30,27,2014,1
30,27,2015,1
30,27,2016,1
30,27,2017,1
30,27,2018,1
30,27,2019,1
30,28,2008,1
30,28,2009,1
30,28,2010,1
30,28,2011,1
30,28,2012,1
30,28,2013,1
30,28,2014,1
30,28,2015,1
30,28,2016,1
30,28,2017,1
30,28,2018,1
30,28,2019,1
30,29,2008,1
30,29,2009,1
30,29,2010,1
30,29,2011,1
30,29,2012,1
30,29,2013,1
30,29,2014,1
30,29,2015,2
30,29,2016,2
30,29,2017,3
30,29,2018,27
30,29,2019,26
30,31,2008,24
30,31,2009,26
30,31,2010,25
30,31,2011,26
30,31,2012,27
30,31,2013,28
30,31,2014,28
30,31,2015,28
30,31,2016,28
30,31,2017,28
30,31,2018,28
30,31,2019,28
30,32,2008,6
30,32,2009,7
30,32,2010,8
30,32,2011,8
30,32,2012,9
30,32,2013,9
30,32,2014,10
30,32,2015,10
30,32,2016,10
30,32,2017,10
30,32,2018,10
30,32,2019,10
30,33,2008,1
30,33,2009,1
30,33,2010,1
30,33,2011,1
30,33,2012,1
30,33,2013,1
30,33,2014,1
30,33,2015,1
30,33,2016,1
30,33,2017,1
30,33,2018,1
30,33,2019,1
30,35,2008,34
30,35,2009,35
30,35,2010,35
30,35,2011,32
30,35,2012,32
30,35,2013,32
30,35,2014,32
30,35,2015,33
30,35,2016,33
30,35,2017,33
30,35,2018,33
30,35,2019,34
30,41,2008,17
30,41,2009,20
30,41,2010,21
30,41,2011,22
30,41,2012,22
30,41,2013,22
30,41,2014,21
30,41,2015,20
30,41,2016,21
30,41,2017,22
30,41,2018,22
30,41,2019,22
30,42,2008,1
30,42,2009,1
30,42,2010,1
30,42,2011,1
30,42,2012,1
30,42,2013,1
30,42,2014,1
30,42,2015,1
30,42,2016,1
30,42,2017,1
30,42,2018,1
30,42,2019,1
30,43,2008,15
30,43,2009,16
30,43,2010,17
30,43,2011,17
30,43,2012,17
30,43,2013,18
30,43,2014,18
30,43,2015,18
30,43,2016,18
30,43,2017,18
30,43,2018,18
30,43,2019,18
30,50,2008,1
30,50,2009,1
30,50,2010,1
30,50,2011,1
30,50,2012,1
30,50,2013,1
30,50,2014,1
30,50,2015,1
30,50,2016,1
30,50,2017,1
30,50,2018,1
30,50,2019,1
30,51,2008,1
30,51,2009,1
30,51,2010,1
30,51,2011,1
30,51,2012,1
30,51,2013,1
30,51,2014,1
30,51,2015,1
30,51,2016,1
30,51,2017,1
30,51,2018,1
30,51,2019,1
30,52,2008,2
30,52,2009,2
30,52,2010,2
30,52,2011,2
30,52,2012,2
30,52,2013,2
30,52,2014,2
30,52,2015,2
30,52,2016,2
30,52,2017,2
30,52,2018,2
30,52,2019,1
30,53,2008,1
30,53,2009,1
30,53,2010,1
30,53,2011,1
30,53,2012,2
30,53,2013,2
30,53,2014,2
30,53,2015,2
30,53,2016,2
30,53,2017,3
30,53,2018,3
30,53,2019,3
31,11,2008,1
31,11,2009,1
31,11,2010,1
31,11,2011,1
31,11,2012,1
31,11,2013,1
31,11,2014,1
31,11,2015,1
31,11,2016,1
31,11,2017,1
31,11,2018,1
31,11,2019,1
31,12,2008,1
31,12,2009,1
31,12,2010,1
31,12,2011,1
31,12,2012,1
31,12,2013,1
31,12,2014,2
31,12,2015,1
31,12,2016,1
31,12,2017,1
31,12,2018,1
31,12,2019,1
31,13,2008,1
31,13,2009,1
31,13,2010,1
31,13,2011,1
31,13,2012,1
31,13,2013,1
31,13,2014,1
31,13,2015,1
31,13,2016,1
31,13,2017,1
31,13,2018,1
31,13,2019,2
31,14,2008,1
31,14,2009,1
31,14,2010,1
31,14,2011,1
31,14,2012,1
31,14,2013,1
31,14,2014,1
31,14,2015,1
31,14,2016,1
31,14,2017,1
31,14,2018,1
31,14,2019,1
31,15,2008,5
31,15,2009,4
31,15,2010,5
31,15,2011,4
31,15,2012,4
31,15,2013,5
31,15,2014,3
31,15,2015,4
31,15,2016,5
31,15,2017,6
31,15,2018,6
31,15,2019,5
31,16,2010,1
31,16,2011,1
31,16,2012,2
31,16,2013,2
31,16,2014,1
31,16,2015,1
31,16,2016,1
31,16,2017,1
31,16,2018,1
31,16,2019,1
31,17,2008,2
31,17,2009,2
31,17,2010,3
31,17,2011,3
31,17,2012,3
31,17,2013,3
31,17,2014,3
31,17,2015,4
31,17,2016,4
31,17,2017,4
31,17,2018,4
31,17,2019,4
31,21,2008,1
31,21,2009,1
31,21,2010,1
31,21,2011,1
31,21,2012,1
31,21,2013,1
31,21,2014,1
31,21,2015,1
31,21,2016,1
31,21,2017,1
31,21,2018,1
31,21,2019,1
31,22,2008,1
31,22,2009,1
31,22,2010,1
31,22,2011,1
31,22,2012,1
31,22,2013,1
31,22,2014,1
31,22,2015,1
31,22,2016,1
31,22,2017,1
31,22,2018,1
31,22,2019,1
31,23,2008,9
31,23,2009,7
31,23,2010,8
31,23,2011,9
31,23,2012,9
31,23,2013,9
31,23,2014,4
31,23,2015,3
31,23,2016,2
31,23,2017,2
31,23,2018,2
31,23,2019,2
31,24,2008,1
31,24,2009,1
31,24,2010,1
31,24,2011,1
31,24,2012,4
31,24,2013,5
31,24,2014,6
31,24,2015,6
31,24,2016,6
31,24,2017,6
31,24,2018,6
31,24,2019,6
31,25,2008,1
31,25,2009,1
31,25,2010,2
31,25,2011,2
31,25,2012,2
31,25,2013,2
31,25,2014,2
31,25,2015,2
31,25,2016,2
31,25,2017,2
31,25,2018,2
31,25,2019,2
31,26,2008,1
31,26,2009,1
31,26,2010,2
31,26,2011,2
31,26,2012,1
31,26,2013,1
31,26,2014,1
31,26,2015,1
31,26,2016,1
31,26,2017,1
31,26,2018,1
31,26,2019,1
31,27,2008,1
31,27,2009,1
31,27,2010,1
31,27,2011,1
31,27,2012,1
31,27,2013,1
31,27,2014,1
31,27,2015,1
31,27,2016,1
31,27,2017,1
31,27,2018,1
31,27,2019,1
31,28,2008,1
31,28,2009,1
31,28,2010,1
31,28,2011,1
31,28,2012,1
31,28,2013,1
31,28,2014,1
31,28,2015,1
31,28,2016,1
31,28,2017,1
31,28,2018,1
31,28,2019,1
31,29,2008,1
31,29,2009,1
31,29,2010,1
31,29,2011,1
31,29,2012,1
31,29,2013,1
31,29,2014,1
31,29,2015,2
31,29,2016,2
31,29,2017,4
31,29,2018,30
31,29,2019,29
31,31,2008,27
31,31,2009,27
31,31,2010,28
31,31,2011,28
31,31,2012,28
31,31,2013,28
31,31,2014,28
31,31,2015,28
31,31,2016,28
31,31,2017,28
31,31,2018,28
31,31,2019,28
31,32,2008,7
31,32,2009,7
31,32,2010,8
31,32,2011,8
31,32,2012,9
31,32,2013,9
31,32,2014,10
31,32,2015,10
31,32,2016,10
31,32,2017,10
31,32,2018,10
31,32,2019,10
31,33,2008,1
31,33,2009,1
31,33,2010,1
31,33,2011,1
31,33,2012,1
31,33,2013,1
31,33,2014,1
31,33,2015,1
31,33,2016,1
31,33,2017,1
31,33,2018,1
31,33,2019,1
31,35,2008,34
31,35,2009,35
31,35,2010,36
31,35,2011,32
31,35,2012,32
31,35,2013,33
31,35,2014,33
31,35,2015,34
31,35,2016,34
31,35,2017,34
31,35,2018,34
31,35,2019,35
31,41,2008,22
31,41,2009,22
31,41,2010,22
31,41,2011,22
31,41,2012,22
31,41,2013,22
31,41,2014,22
31,41,2015,22
31,41,2016,22
31,41,2017,23
31,41,2018,23
31,41,2019,23
31,42,2008,1
31,42,2009,1
31,42,2010,1
31,42,2011,1
31,42,2012,1
31,42,2013,1
31,42,2014,1
31,42,2015,1
31,42,2016,1
31,42,2017,1
31,42,2018,1
31,42,2019,1
31,43,2008,18
31,43,2009,18
31,43,2010,18
31,43,2011,19
31,43,2012,18
31,43,2013,18
31,43,2014,18
31,43,2015,18
31,43,2016,18
31,43,2017,18
31,43,2018,18
31,43,2019,18
31,50,2008,1
31,50,2009,1
31,50,2010,1
31,50,2011,1
31,50,2012,1
31,50,2013,1
31,50,2014,1
31,50,2015,1
31,50,2016,1
31,50,2017,1
31,50,2018,1
31,50,2019,1
31,51,2008,1
31,51,2009,1
31,51,2010,1
31,51,2011,1
31,51,2012,1
31,51,2013,1
31,51,2014,1
31,51,2015,1
31,51,2016,1
31,51,2017,1
31,51,2018,1
31,51,2019,1
31,52,2008,3
31,52,2009,2
31,52,2010,2
31,52,2011,3
31,52,2012,3
31,52,2013,3
31,52,2014,3
31,52,2015,3
31,52,2016,3
31,52,2017,3
31,52,2018,3
31,52,2019,1
31,53,2008,1
31,53,2009,1
31,53,2010,1
31,53,2011,1
31,53,2012,2
31,53,2013,2
31,53,2014,2
31,53,2015,2
31,53,2016,2
31,53,2017,3
31,53,2018,3
31,53,2019,3
32,11,2008,1
32,11,2009,1
32,11,2010,1
32,11,2011,1
32,11,2014,1
32,11,2015,1
32,11,2016,1
32,11,2017,1
32,11,2018,1
32,11,2019,1
32,12,2008,1
32,12,2009,1
32,12,2010,1
32,12,2011,1
32,12,2012,1
32,12,2013,1
32,12,2014,1
32,12,2015,1
32,12,2016,1
32,12,2017,1
32,12,2018,2
32,12,2019,1
32,13,2008,1
32,13,2009,1
32,13,2010,1
32,13,2011,1
32,13,2012,1
32,13,2013,1
32,13,2014,1
32,13,2015,1
32,13,2016,1
32,13,2017,1
32,13,2018,1
32,13,2019,2
32,14,2012,1
32,14,2013,1
32,14,2018,1
32,15,2008,2
32,15,2009,1
32,15,2010,1
32,15,2011,1
32,15,2012,2
32,15,2013,1
32,15,2014,1
32,15,2015,3
32,15,2016,5
32,15,2017,5
32,15,2018,4
32,15,2019,3
32,16,2011,1
32,16,2012,1
32,16,2013,1
32,16,2015,1
32,16,2016,1
32,16,2017,1
32,16,2018,1
32,16,2019,1
32,17,2008,1
32,17,2009,1
32,17,2010,1
32,17,2011,1
32,17,2012,1
32,17,2013,1
32,17,2014,1
32,17,2015,1
32,17,2016,1
32,17,2017,1
32,17,2018,3
32,17,2019,2
32,21,2008,1
32,21,2009,1
32,21,2010,1
32,21,2011,1
32,21,2012,1
32,21,2013,1
32,21,2014,1
32,21,2015,1
32,21,2016,1
32,21,2017,1
32,21,2018,1
32,21,2019,1
32,22,2008,1
32,22,2009,1
32,22,2010,1
32,22,2011,1
32,22,2012,1
32,22,2013,1
32,22,2014,1
32,22,2017,1
32,22,2018,1
32,22,2019,1
32,23,2008,3
32,23,2009,5
32,23,2010,7
32,23,2011,8
32,23,2012,9
32,23,2013,8
32,23,2014,2
32,23,2015,2
32,23,2016,2
32,23,2017,1
32,23,2018,1
32,23,2019,1
32,24,2008,1
32,24,2009,1
32,24,2010,1
32,24,2011,1
32,24,2012,1
32,24,2013,1
32,24,2014,3
32,24,2015,3
32,24,2016,3
32,24,2017,3
32,24,2018,4
32,24,2019,4
32,25,2008,1
32,25,2009,1
32,25,2010,1
32,25,2011,2
32,25,2012,2
32,25,2013,2
32,25,2014,2
32,25,2015,2
32,25,2016,2
32,25,2017,2
32,25,2018,2
32,25,2019,2
32,26,2008,1
32,26,2009,1
32,26,2010,2
32,26,2011,2
32,26,2012,1
32,26,2013,1
32,26,2014,1
32,26,2015,1
32,26,2016,1
32,26,2017,1
32,26,2018,1
32,26,2019,1
32,27,2011,1
32,27,2012,1
32,27,2013,1
32,27,2014,1
32,27,2015,1
32,27,2017,1
32,27,2018,1
32,27,2019,1
32,28,2010,1
32,28,2011,1
32,28,2012,1
32,28,2013,1
32,28,2014,1
32,28,2015,1
32,28,2016,1
32,28,2017,1
32,28,2018,1
32,28,2019,1
32,29,2008,1
32,29,2009,1
32,29,2010,1
32,29,2011,1
32,29,2012,1
32,29,2013,2
32,29,2014,2
32,29,2015,2
32,29,2016,2
32,29,2017,2
32,29,2018,13
32,29,2019,14
32,31,2008,19
32,31,2009,20
32,31,2010,21
32,31,2011,22
32,31,2012,25
32,31,2013,26
32,31,2014,27
32,31,2015,27
32,31,2016,27
32,31,2017,26
32,31,2018,25
32,31,2019,23
32,32,2008,1
32,32,2009,1
32,32,2010,4
32,32,2011,6
32,32,2012,7
32,32,2013,7
32,32,2014,8
32,32,2015,10
32,32,2016,10
32,32,2017,10
32,32,2018,10
32,32,2019,10
32,33,2008,1
32,33,2009,1
32,33,2010,1
32,33,2011,1
32,33,2012,1
32,33,2013,1
32,33,2014,1
32,33,2015,1
32,33,2016,1
32,33,2017,1
32,33,2018,1
32,33,2019,1
32,35,2008,30
32,35,2009,27
32,35,2010,31
32,35,2011,31
32,35,2012,33
32,35,2013,32
32,35,2014,32
32,35,2015,34
32,35,2016,34
32,35,2017,32
32,35,2018,34
32,35,2019,35
32,41,2008,11
32,41,2009,10
32,41,2010,17
32,41,2011,17
32,41,2012,22
32,41,2013,20
32,41,2014,21
32,41,2015,22
32,41,2016,22
32,41,2017,21
32,41,2018,22
32,41,2019,22
32,42,2008,1
32,42,2009,1
32,42,2010,1
32,42,2011,1
32,42,2012,1
32,42,2013,1
32,42,2014,1
32,42,2015,1
32,42,2016,1
32,42,2017,1
32,42,2018,1
32,42,2019,1
32,43,2008,15
32,43,2009,13
32,43,2010,15
32,43,2011,17
32,43,2012,14
32,43,2013,16
32,43,2014,17
32,43,2015,18
32,43,2016,18
32,43,2017,18
32,43,2018,18
32,43,2019,18
32,50,2008,1
32,50,2009,1
32,50,2010,1
32,50,2011,1
32,50,2012,1
32,50,2013,1
32,50,2014,1
32,50,2015,1
32,50,2016,1
32,50,2017,1
32,50,2018,1
32,50,2019,1
32,51,2008,1
32,51,2009,1
32,51,2010,1
32,51,2011,1
32,51,2012,1
32,51,2013,1
32,51,2014,1
32,51,2015,1
32,51,2016,1
32,51,2018,1
32,51,2019,1
32,52,2008,1
32,52,2009,1
32,52,2010,2
32,52,2011,2
32,52,2012,2
32,52,2013,2
32,52,2014,2
32,52,2015,2
32,52,2016,3
32,52,2017,3
32,52,2018,3
32,52,2019,1
32,53,2008,1
32,53,2009,1
32,53,2010,1
32,53,2011,1
32,53,2012,2
32,53,2013,2
32,53,2014,2
32,53,2015,2
32,53,2016,2
32,53,2017,3
32,53,2018,3
32,53,2019,3
33,11,2008,1
33,11,2009,1
33,11,2010,1
33,11,2011,1
33,11,2012,1
33,11,2013,1
33,11,2014,1
33,11,2015,1
33,11,2016,1
33,11,2017,1
33,11,2018,1
33,11,2019,1
33,12,2008,1
33,12,2009,1
33,12,2010,1
33,12,2011,1
33,12,2012,1
33,12,2013,1
33,12,2014,1
33,12,2015,1
33,12,2016,1
33,12,2017,1
33,12,2018,1
33,12,2019,1
33,13,2008,1
33,13,2009,1
33,13,2010,1
33,13,2011,1
33,13,2012,1
33,13,2013,2
33,13,2014,1
33,13,2015,2
33,13,2016,1
33,13,2017,1
33,13,2018,1
33,13,2019,2
33,14,2010,1
33,14,2011,1
33,14,2015,1
33,14,2016,1
33,14,2017,1
33,14,2018,1
33,14,2019,1
33,15,2008,1
33,15,2009,2
33,15,2010,3
33,15,2011,4
33,15,2012,6
33,15,2013,9
33,15,2014,5
33,15,2015,7
33,15,2016,7
33,15,2017,6
33,15,2018,7
33,15,2019,9
33,16,2012,1
33,16,2015,1
33,16,2016,1
33,16,2017,1
33,16,2018,1
33,17,2008,3
33,17,2009,3
33,17,2010,2
33,17,2011,2
33,17,2012,3
33,17,2013,3
33,17,2014,2
33,17,2015,1
33,17,2016,3
33,17,2017,2
33,17,2018,3
33,17,2019,2
33,21,2008,1
33,21,2009,1
33,21,2010,1
33,21,2011,1
33,21,2012,1
33,21,2013,1
33,21,2014,1
33,21,2015,1
33,21,2016,1
33,21,2017,1
33,21,2018,1
33,21,2019,1
33,22,2008,1
33,22,2009,1
33,22,2010,1
33,22,2011,1
33,22,2012,1
33,22,2013,1
33,22,2014,1
33,22,2015,1
33,22,2016,1
33,22,2017,1
33,22,2018,1
33,22,2019,1
33,23,2008,4
33,23,2009,5
33,23,2010,6
33,23,2011,10
33,23,2012,10
33,23,2013,10
33,23,2014,2
33,23,2015,2
33,23,2016,2
33,23,2017,1
33,23,2018,2
33,23,2019,2
33,24,2008,1
33,24,2009,1
33,24,2010,1
33,24,2011,1
33,24,2012,3
33,24,2013,4
33,24,2014,6
33,24,2015,6
33,24,2016,6
33,24,2017,6
33,24,2018,6
33,24,2019,6
33,25,2008,1
33,25,2009,1
33,25,2010,2
33,25,2011,2
33,25,2012,2
33,25,2013,2
33,25,2014,2
33,25,2015,2
33,25,2016,2
33,25,2017,2
33,25,2018,2
33,25,2019,2
33,26,2008,1
33,26,2009,1
33,26,2010,2
33,26,2011,1
33,26,2012,1
33,26,2013,1
33,26,2014,1
33,26,2015,1
33,26,2016,1
33,26,2017,1
33,26,2018,1
33,26,2019,1
33,27,2008,1
33,27,2009,1
33,27,2010,1
33,27,2011,1
33,27,2012,1
33,27,2013,1
33,27,2014,1
33,27,2015,1
33,27,2016,1
33,27,2017,1
33,27,2018,1
33,27,2019,1
33,28,2009,1
33,28,2010,1
33,28,2011,1
33,28,2012,1
33,28,2013,1
33,28,2014,1
33,28,2015,1
33,28,2016,1
33,28,2017,1
