"co_pcdt","co_cid10_diagnostico_principal","nu_trimestre","qt_cns_paciente","co_seq_pcdt_cid10_trimestre"
67,Q968,"201103",16,15
67,Q968,"201104",22,16
67,Q968,"201201",15,17
67,Q968,"201202",17,18
67,Q968,"201203",21,19
67,Q968,"201204",16,20
67,Q968,"201301",19,21
67,Q968,"201302",19,22
67,Q968,"201303",14,23
67,Q968,"201304",15,24
67,Q968,"201401",16,25
67,Q968,"201402",14,26
67,Q968,"201403",22,27
67,Q968,"201404",17,28
67,Q968,"201501",16,29
67,Q968,"201502",14,30
67,Q968,"201503",19,31
67,Q968,"201504",23,32
67,Q968,"201601",15,33
67,Q968,"201602",26,34
67,Q968,"201603",15,35
67,Q968,"201604",10,36
67,Q968,"201701",24,37
67,Q968,"201702",21,38
67,Q968,"201703",18,39
67,Q968,"201704",8,40
67,Q968,"201801",15,41
67,Q968,"201802",20,42
67,Q968,"201803",18,43
67,Q968,"201804",34,44
67,Q968,"201901",34,45
67,Q968,"201902",20,46
68,N040,"200801",485,1
68,N040,"200802",141,2
68,N040,"200803",136,3
68,N040,"200804",145,4
68,N040,"200901",116,5
68,N040,"200902",131,6
68,N040,"200903",132,7
68,N040,"200904",131,8
68,N040,"201001",124,9
68,N040,"201002",152,10
68,N040,"201003",167,11
68,N040,"201004",115,12
68,N040,"201101",137,13
68,N040,"201102",140,14
68,N040,"201103",159,15
68,N040,"201104",130,16
68,N040,"201201",128,17
68,N040,"201202",147,18
68,N040,"201203",147,19
68,N040,"201204",129,20
68,N040,"201301",107,21
68,N040,"201302",132,22
68,N040,"201303",140,23
68,N040,"201304",142,24
68,N040,"201401",141,25
68,N040,"201402",111,26
68,N040,"201403",151,27
68,N040,"201404",117,28
68,N040,"201501",104,29
68,N040,"201502",136,30
68,N040,"201503",141,31
68,N040,"201504",170,32
68,N040,"201601",137,33
68,N040,"201602",133,34
68,N040,"201603",148,35
68,N040,"201604",132,36
68,N040,"201701",111,37
68,N040,"201702",169,38
68,N040,"201703",179,39
68,N040,"201704",133,40
68,N040,"201801",126,41
68,N040,"201802",138,42
68,N040,"201803",175,43
68,N040,"201804",144,44
68,N040,"201901",133,45
68,N040,"201902",133,46
68,N041,"200801",321,1
68,N041,"200802",81,2
68,N041,"200803",79,3
68,N041,"200804",67,4
68,N041,"200901",45,5
68,N041,"200902",63,6
68,N041,"200903",83,7
68,N041,"200904",68,8
68,N041,"201001",44,9
68,N041,"201002",56,10
68,N041,"201003",65,11
68,N041,"201004",81,12
68,N041,"201101",90,13
68,N041,"201102",74,14
68,N041,"201103",77,15
68,N041,"201104",69,16
68,N041,"201201",66,17
68,N041,"201202",72,18
68,N041,"201203",73,19
68,N041,"201204",83,20
68,N041,"201301",87,21
68,N041,"201302",69,22
68,N041,"201303",101,23
68,N041,"201304",87,24
68,N041,"201401",69,25
68,N041,"201402",82,26
68,N041,"201403",75,27
68,N041,"201404",90,28
68,N041,"201501",62,29
68,N041,"201502",72,30
68,N041,"201503",91,31
68,N041,"201504",80,32
68,N041,"201601",72,33
68,N041,"201602",91,34
68,N041,"201603",92,35
68,N041,"201604",95,36
68,N041,"201701",81,37
68,N041,"201702",80,38
68,N041,"201703",83,39
68,N041,"201704",85,40
68,N041,"201801",88,41
68,N041,"201802",63,42
68,N041,"201803",122,43
68,N041,"201804",109,44
68,N041,"201901",94,45
68,N041,"201902",108,46
68,N042,"200801",108,1
68,N042,"200802",52,2
68,N042,"200803",46,3
68,N042,"200804",29,4
68,N042,"200901",19,5
68,N042,"200902",30,6
68,N042,"200903",32,7
68,N042,"200904",21,8
68,N042,"201001",39,9
68,N042,"201002",20,10
68,N042,"201003",34,11
68,N042,"201004",29,12
68,N042,"201101",29,13
68,N042,"201102",27,14
68,N042,"201103",35,15
68,N042,"201104",27,16
68,N042,"201201",26,17
68,N042,"201202",33,18
68,N042,"201203",28,19
68,N042,"201204",26,20
68,N042,"201301",21,21
68,N042,"201302",26,22
68,N042,"201303",37,23
68,N042,"201304",35,24
68,N042,"201401",36,25
68,N042,"201402",33,26
68,N042,"201403",40,27
68,N042,"201404",33,28
68,N042,"201501",31,29
68,N042,"201502",29,30
68,N042,"201503",33,31
68,N042,"201504",36,32
68,N042,"201601",46,33
68,N042,"201602",32,34
68,N042,"201603",50,35
68,N042,"201604",55,36
68,N042,"201701",47,37
68,N042,"201702",53,38
68,N042,"201703",42,39
68,N042,"201704",49,40
68,N042,"201801",49,41
68,N042,"201802",67,42
68,N042,"201803",54,43
68,N042,"201804",65,44
68,N042,"201901",51,45
68,N042,"201902",52,46
68,N043,"200801",63,1
68,N043,"200802",9,2
68,N043,"200803",19,3
68,N043,"200804",4,4
68,N043,"200901",11,5
68,N043,"200902",13,6
68,N043,"200903",14,7
68,N043,"200904",19,8
68,N043,"201001",12,9
68,N043,"201002",16,10
68,N043,"201003",13,11
68,N043,"201004",19,12
68,N043,"201101",22,13
68,N043,"201102",16,14
68,N043,"201103",17,15
68,N043,"201104",18,16
68,N043,"201201",8,17
68,N043,"201202",13,18
68,N043,"201203",19,19
68,N043,"201204",6,20
68,N043,"201301",8,21
68,N043,"201302",6,22
68,N043,"201303",10,23
68,N043,"201304",9,24
68,N043,"201401",2,25
68,N043,"201402",7,26
68,N043,"201403",7,27
68,N043,"201404",8,28
68,N043,"201501",7,29
68,N043,"201502",2,30
68,N043,"201503",6,31
68,N043,"201504",3,32
68,N043,"201601",3,33
68,N043,"201602",6,34
68,N043,"201603",8,35
68,N043,"201604",7,36
68,N043,"201701",2,37
68,N043,"201702",6,38
68,N043,"201703",6,39
68,N043,"201704",6,40
68,N043,"201801",5,41
68,N043,"201802",3,42
68,N043,"201803",7,43
68,N043,"201804",7,44
68,N043,"201901",5,45
68,N043,"201902",6,46
68,N044,"200801",11,1
68,N044,"200802",4,2
68,N044,"200803",6,3
68,N044,"200804",3,4
68,N044,"200901",6,5
68,N044,"200902",5,6
68,N044,"200903",7,7
68,N044,"200904",8,8
68,N044,"201001",3,9
68,N044,"201002",4,10
68,N044,"201003",9,11
68,N044,"201004",2,12
68,N044,"201101",6,13
68,N044,"201102",12,14
68,N044,"201103",6,15
68,N044,"201104",13,16
68,N044,"201201",5,17
68,N044,"201202",7,18
68,N044,"201203",7,19
68,N044,"201204",7,20
68,N044,"201301",8,21
68,N044,"201302",9,22
68,N044,"201303",7,23
68,N044,"201304",6,24
68,N044,"201401",8,25
68,N044,"201402",4,26
68,N044,"201403",5,27
68,N044,"201404",3,28
68,N044,"201501",5,29
68,N044,"201502",1,30
68,N044,"201503",3,31
68,N044,"201504",2,32
68,N044,"201601",1,33
68,N044,"201602",4,34
68,N044,"201603",3,35
68,N044,"201604",1,36
68,N044,"201701",5,37
68,N044,"201702",3,38
68,N044,"201703",3,39
68,N044,"201704",3,40
68,N044,"201801",2,41
68,N044,"201802",4,42
68,N044,"201803",11,43
68,N044,"201804",2,44
68,N044,"201901",6,45
68,N044,"201902",6,46
68,N045,"200801",29,1
68,N045,"200802",6,2
68,N045,"200803",4,3
68,N045,"200804",4,4
68,N045,"200901",6,5
68,N045,"200902",1,6
68,N045,"200903",5,7
68,N045,"200904",3,8
68,N045,"201001",4,9
68,N045,"201002",1,10
68,N045,"201003",4,11
68,N045,"201004",7,12
68,N045,"201101",4,13
68,N045,"201102",6,14
68,N045,"201103",3,15
68,N045,"201104",4,16
68,N045,"201201",2,17
68,N045,"201202",5,18
68,N045,"201204",3,19
68,N045,"201301",2,20
68,N045,"201302",2,21
68,N045,"201303",5,22
68,N045,"201304",3,23
68,N045,"201401",3,24
68,N045,"201402",2,25
68,N045,"201403",7,26
68,N045,"201404",2,27
68,N045,"201501",1,28
68,N045,"201502",3,29
68,N045,"201503",1,30
68,N045,"201504",2,31
68,N045,"201601",3,32
68,N045,"201602",4,33
68,N045,"201603",2,34
68,N045,"201604",2,35
68,N045,"201701",1,36
68,N045,"201702",6,37
68,N045,"201703",3,38
68,N045,"201704",2,39
68,N045,"201801",5,40
68,N045,"201802",5,41
68,N045,"201803",2,42
68,N045,"201804",2,43
68,N045,"201901",3,44
68,N046,"200801",8,1
68,N046,"200803",1,2
68,N046,"200804",3,3
68,N046,"200901",1,4
68,N046,"200903",2,5
68,N046,"200904",1,6
68,N046,"201001",1,7
68,N046,"201002",2,8
68,N046,"201003",2,9
68,N046,"201004",2,10
68,N046,"201101",2,11
68,N046,"201102",3,12
68,N046,"201103",1,13
68,N046,"201104",5,14
68,N046,"201202",2,15
68,N046,"201204",1,16
68,N046,"201301",1,17
68,N046,"201303",3,18
68,N046,"201401",1,19
68,N046,"201402",1,20
68,N046,"201404",1,21
68,N046,"201503",1,22
68,N046,"201504",2,23
68,N046,"201601",1,24
68,N046,"201602",1,25
68,N046,"201703",1,26
68,N046,"201704",1,27
68,N046,"201801",2,28
68,N046,"201803",3,29
68,N046,"201804",4,30
68,N046,"201901",2,31
68,N047,"200801",22,1
68,N047,"200802",4,2
68,N047,"200803",3,3
68,N047,"200804",4,4
68,N047,"200901",8,5
68,N047,"200902",6,6
68,N047,"200903",8,7
68,N047,"200904",7,8
68,N047,"201001",10,9
68,N047,"201002",5,10
68,N047,"201003",6,11
68,N047,"201004",5,12
68,N047,"201101",10,13
68,N047,"201102",12,14
68,N047,"201103",3,15
68,N047,"201104",5,16
68,N047,"201201",8,17
68,N047,"201202",6,18
68,N047,"201203",7,19
68,N047,"201204",9,20
68,N047,"201301",9,21
68,N047,"201302",7,22
68,N047,"201303",12,23
68,N047,"201304",7,24
68,N047,"201401",3,25
68,N047,"201402",3,26
68,N047,"201403",6,27
68,N047,"201404",4,28
68,N047,"201501",3,29
68,N047,"201502",1,30
68,N047,"201504",2,31
68,N047,"201601",3,32
68,N047,"201602",1,33
68,N047,"201603",4,34
68,N047,"201604",4,35
68,N047,"201701",2,36
68,N047,"201702",2,37
68,N047,"201703",2,38
68,N047,"201704",3,39
68,N047,"201801",1,40
68,N047,"201802",3,41
68,N047,"201803",4,42
68,N047,"201804",2,43
68,N047,"201902",2,44
68,N048,"200801",319,1
68,N048,"200802",57,2
68,N048,"200803",67,3
68,N048,"200804",63,4
68,N048,"200901",48,5
68,N048,"200902",35,6
68,N048,"200903",45,7
68,N048,"200904",40,8
68,N048,"201001",37,9
68,N048,"201002",41,10
68,N048,"201003",35,11
68,N048,"201004",36,12
68,N048,"201101",41,13
68,N048,"201102",41,14
68,N048,"201103",31,15
68,N048,"201104",42,16
68,N048,"201201",41,17
68,N048,"201202",39,18
68,N048,"201203",42,19
68,N048,"201204",38,20
68,N048,"201301",45,21
68,N048,"201302",52,22
68,N048,"201303",36,23
68,N048,"201304",38,24
68,N048,"201401",46,25
68,N048,"201402",30,26
68,N048,"201403",31,27
68,N048,"201404",41,28
68,N048,"201501",29,29
68,N048,"201502",49,30
68,N048,"201503",57,31
68,N048,"201504",34,32
68,N048,"201601",45,33
68,N048,"201602",55,34
68,N048,"201603",45,35
68,N048,"201604",62,36
68,N048,"201701",43,37
68,N048,"201702",54,38
68,N048,"201703",53,39
68,N048,"201704",39,40
68,N048,"201801",31,41
68,N048,"201802",39,42
68,N048,"201803",55,43
68,N048,"201804",52,44
68,N048,"201901",62,45
68,N048,"201902",54,46
69,I200,"200801",50,1
69,I200,"200802",8,2
69,I200,"200804",9,3
69,I200,"200901",5,4
69,I200,"200902",8,5
69,I200,"200903",7,6
69,I200,"200904",20,7
69,I200,"201001",20,8
69,I200,"201002",41,9
69,I200,"201003",41,10
69,I200,"201004",15,11
69,I200,"201101",13,12
69,I200,"201102",3,13
69,I200,"201103",17,14
69,I200,"201104",7,15
69,I200,"201201",8,16
69,I200,"201202",4,17
69,I200,"201203",5,18
69,I200,"201204",1,19
69,I200,"201301",5,20
69,I200,"201302",2,21
69,I200,"201303",398,22
69,I200,"201304",904,23
69,I200,"201401",1478,24
69,I200,"201402",2328,25
69,I200,"201403",2588,26
69,I200,"201404",2260,27
69,I200,"201501",1776,28
69,I200,"201502",1960,29
69,I200,"201503",2093,30
69,I200,"201504",1602,31
69,I200,"201601",1444,32
69,I200,"201602",1946,33
69,I200,"201603",1789,34
69,I200,"201604",2260,35
69,I200,"201701",2027,36
69,I200,"201702",2028,37
69,I200,"201703",2118,38
69,I200,"201704",1811,39
69,I200,"201801",1952,40
69,I200,"201802",2004,41
69,I200,"201803",1828,42
69,I200,"201804",1608,43
69,I200,"201901",1798,44
69,I200,"201902",1619,45
69,I201,"200801",3,1
69,I201,"200803",1,2
69,I201,"200903",1,3
69,I201,"201001",1,4
69,I201,"201003",1,5
69,I201,"201004",1,6
69,I201,"201201",1,7
69,I201,"201303",19,8
69,I201,"201304",56,9
69,I201,"201401",96,10
69,I201,"201402",137,11
69,I201,"201403",169,12
69,I201,"201404",172,13
69,I201,"201501",136,14
69,I201,"201502",123,15
69,I201,"201503",163,16
69,I201,"201504",113,17
69,I201,"201601",89,18
69,I201,"201602",129,19
69,I201,"201603",126,20
69,I201,"201604",156,21
69,I201,"201701",172,22
69,I201,"201702",173,23
69,I201,"201703",164,24
69,I201,"201704",113,25
69,I201,"201801",122,26
69,I201,"201802",113,27
69,I201,"201803",125,28
69,I201,"201804",87,29
69,I201,"201901",79,30
69,I201,"201902",65,31
69,I210,"200801",1,1
69,I210,"200804",1,2
69,I210,"200901",1,3
69,I210,"201001",1,4
69,I210,"201002",1,5
69,I210,"201003",1,6
69,I210,"201203",1,7
69,I210,"201303",21,8
69,I210,"201304",112,9
69,I210,"201401",263,10
69,I210,"201402",352,11
69,I210,"201403",433,12
69,I210,"201404",464,13
69,I210,"201501",390,14
69,I210,"201502",413,15
69,I210,"201503",567,16
69,I210,"201504",466,17
69,I210,"201601",438,18
69,I210,"201602",506,19
69,I210,"201603",504,20
69,I210,"201604",514,21
69,I210,"201701",670,22
69,I210,"201702",561,23
69,I210,"201703",668,24
69,I210,"201704",592,25
69,I210,"201801",524,26
69,I210,"201802",575,27
69,I210,"201803",563,28
69,I210,"201804",550,29
69,I210,"201901",620,30
69,I210,"201902",607,31
69,I211,"200801",1,1
69,I211,"201303",4,2
69,I211,"201304",14,3
69,I211,"201401",52,4
69,I211,"201402",64,5
69,I211,"201403",106,6
69,I211,"201404",94,7
69,I211,"201501",76,8
69,I211,"201502",96,9
69,I211,"201503",132,10
69,I211,"201504",141,11
69,I211,"201601",154,12
69,I211,"201602",255,13
69,I211,"201603",241,14
69,I211,"201604",279,15
69,I211,"201701",248,16
69,I211,"201702",277,17
69,I211,"201703",262,18
69,I211,"201704",253,19
69,I211,"201801",300,20
69,I211,"201802",275,21
69,I211,"201803",236,22
69,I211,"201804",218,23
69,I211,"201901",261,24
69,I211,"201902",209,25
69,I212,"201303",2,1
69,I212,"201304",6,2
69,I212,"201401",10,3
69,I212,"201402",15,4
69,I212,"201403",21,5
69,I212,"201404",21,6
69,I212,"201501",20,7
69,I212,"201502",12,8
69,I212,"201503",24,9
69,I212,"201504",11,10
69,I212,"201601",19,11
69,I212,"201602",30,12
69,I212,"201603",32,13
69,I212,"201604",17,14
69,I212,"201701",20,15
69,I212,"201702",36,16
69,I212,"201703",35,17
69,I212,"201704",20,18
69,I212,"201801",40,19
69,I212,"201802",52,20
69,I212,"201803",34,21
69,I212,"201804",27,22
69,I212,"201901",59,23
69,I212,"201902",49,24
69,I213,"201303",1,1
69,I213,"201304",3,2
69,I213,"201401",23,3
69,I213,"201402",23,4
69,I213,"201403",37,5
69,I213,"201404",48,6
69,I213,"201501",29,7
69,I213,"201502",33,8
69,I213,"201503",22,9
69,I213,"201504",28,10
69,I213,"201601",20,11
69,I213,"201602",25,12
69,I213,"201603",41,13
69,I213,"201604",35,14
69,I213,"201701",47,15
69,I213,"201702",51,16
69,I213,"201703",39,17
69,I213,"201704",34,18
69,I213,"201801",28,19
69,I213,"201802",36,20
69,I213,"201803",45,21
69,I213,"201804",51,22
69,I213,"201901",38,23
69,I213,"201902",51,24
69,I214,"201303",4,1
69,I214,"201304",3,2
69,I214,"201401",11,3
69,I214,"201402",18,4
69,I214,"201403",35,5
69,I214,"201404",38,6
69,I214,"201501",41,7
69,I214,"201502",34,8
69,I214,"201503",82,9
69,I214,"201504",59,10
69,I214,"201601",54,11
69,I214,"201602",42,12
69,I214,"201603",48,13
69,I214,"201604",49,14
69,I214,"201701",58,15
69,I214,"201702",48,16
69,I214,"201703",41,17
69,I214,"201704",41,18
69,I214,"201801",42,19
69,I214,"201802",37,20
69,I214,"201803",46,21
69,I214,"201804",41,22
69,I214,"201901",66,23
69,I214,"201902",57,24
69,I219,"200801",7,1
69,I219,"200804",1,2
69,I219,"201003",1,3
69,I219,"201004",1,4
69,I219,"201303",30,5
69,I219,"201304",81,6
69,I219,"201401",187,7
69,I219,"201402",329,8
69,I219,"201403",431,9
69,I219,"201404",539,10
69,I219,"201501",545,11
69,I219,"201502",571,12
69,I219,"201503",697,13
69,I219,"201504",584,14
69,I219,"201601",503,15
69,I219,"201602",635,16
69,I219,"201603",774,17
69,I219,"201604",823,18
69,I219,"201701",944,19
69,I219,"201702",940,20
69,I219,"201703",1185,21
69,I219,"201704",897,22
69,I219,"201801",1056,23
69,I219,"201802",1041,24
69,I219,"201803",1131,25
69,I219,"201804",1069,26
69,I219,"201901",1173,27
69,I219,"201902",1026,28
69,I220,"200804",1,1
69,I220,"201303",5,2
69,I220,"201304",8,3
69,I220,"201401",39,4
69,I220,"201402",57,5
69,I220,"201403",80,6
69,I220,"201404",73,7
69,I220,"201501",41,8
69,I220,"201502",42,9
69,I220,"201503",60,10
69,I220,"201504",55,11
69,I220,"201601",53,12
69,I220,"201602",43,13
69,I220,"201603",83,14
69,I220,"201604",50,15
69,I220,"201701",41,16
69,I220,"201702",58,17
69,I220,"201703",50,18
69,I220,"201704",38,19
69,I220,"201801",37,20
69,I220,"201802",47,21
69,I220,"201803",37,22
69,I220,"201804",33,23
69,I220,"201901",22,24
69,I220,"201902",31,25
69,I221,"200801",1,1
69,I221,"201304",4,2
69,I221,"201401",16,3
69,I221,"201402",15,4
69,I221,"201403",39,5
69,I221,"201404",18,6
69,I221,"201501",12,7
69,I221,"201502",14,8
69,I221,"201503",30,9
69,I221,"201504",18,10
69,I221,"201601",17,11
69,I221,"201602",19,12
69,I221,"201603",10,13
69,I221,"201604",14,14
69,I221,"201701",11,15
69,I221,"201702",17,16
69,I221,"201703",21,17
69,I221,"201704",14,18
69,I221,"201801",6,19
69,I221,"201802",11,20
69,I221,"201803",11,21
69,I221,"201804",10,22
69,I221,"201901",8,23
69,I221,"201902",4,24
69,I228,"201303",1,1
69,I228,"201304",7,2
69,I228,"201401",7,3
69,I228,"201402",28,4
69,I228,"201403",29,5
69,I228,"201404",20,6
69,I228,"201501",23,7
69,I228,"201502",20,8
69,I228,"201503",27,9
69,I228,"201504",13,10
69,I228,"201601",9,11
69,I228,"201602",30,12
69,I228,"201603",16,13
69,I228,"201604",11,14
69,I228,"201701",9,15
69,I228,"201702",14,16
69,I228,"201703",14,17
69,I228,"201704",19,18
69,I228,"201801",10,19
69,I228,"201802",8,20
69,I228,"201803",13,21
69,I228,"201804",9,22
69,I228,"201901",15,23
69,I228,"201902",14,24
69,I229,"201303",5,1
69,I229,"201304",8,2
69,I229,"201401",9,3
69,I229,"201402",42,4
69,I229,"201403",38,5
69,I229,"201404",34,6
69,I229,"201501",29,7
69,I229,"201502",30,8
69,I229,"201503",34,9
69,I229,"201504",19,10
69,I229,"201601",15,11
69,I229,"201602",32,12
69,I229,"201603",31,13
69,I229,"201604",18,14
69,I229,"201701",25,15
69,I229,"201702",39,16
69,I229,"201703",31,17
69,I229,"201704",24,18
69,I229,"201801",20,19
69,I229,"201802",29,20
69,I229,"201803",28,21
69,I229,"201804",23,22
69,I229,"201901",22,23
69,I229,"201902",37,24
69,I230,"200801",1,1
69,I230,"201303",1,2
69,I230,"201401",6,3
69,I230,"201402",10,4
69,I230,"201403",20,5
69,I230,"201404",15,6
69,I230,"201501",16,7
69,I230,"201502",18,8
69,I230,"201503",14,9
69,I230,"201504",21,10
69,I230,"201601",10,11
69,I230,"201602",13,12
69,I230,"201603",20,13
69,I230,"201604",22,14
69,I230,"201701",23,15
69,I230,"201702",18,16
69,I230,"201703",26,17
69,I230,"201704",15,18
69,I230,"201801",15,19
69,I230,"201802",12,20
69,I230,"201803",13,21
69,I230,"201804",10,22
69,I230,"201901",13,23
69,I230,"201902",10,24
69,I231,"201004",1,1
69,I231,"201304",2,2
69,I231,"201401",3,3
69,I231,"201402",8,4
69,I231,"201403",10,5
69,I231,"201404",1,6
69,I231,"201501",6,7
69,I231,"201502",5,8
69,I231,"201503",1,9
69,I231,"201504",1,10
69,I231,"201601",2,11
69,I231,"201602",3,12
69,I231,"201603",4,13
69,I231,"201604",4,14
69,I231,"201701",6,15
69,I231,"201702",1,16
69,I231,"201703",8,17
69,I231,"201704",3,18
69,I231,"201801",4,19
69,I231,"201802",2,20
69,I231,"201803",4,21
69,I231,"201804",7,22
69,I231,"201901",2,23
69,I231,"201902",2,24
69,I232,"201401",3,1
69,I232,"201402",2,2
69,I232,"201403",3,3
69,I232,"201502",3,4
69,I232,"201503",1,5
69,I232,"201504",2,6
69,I232,"201601",5,7
69,I232,"201602",1,8
69,I232,"201603",3,9
69,I232,"201701",3,10
69,I232,"201702",5,11
69,I232,"201703",5,12
69,I232,"201704",4,13
69,I232,"201801",3,14
69,I232,"201802",2,15
69,I232,"201803",2,16
69,I232,"201804",3,17
69,I232,"201901",3,18
69,I232,"201902",2,19
69,I233,"201401",3,1
69,I233,"201402",10,2
69,I233,"201403",3,3
69,I233,"201404",8,4
69,I233,"201501",2,5
69,I233,"201502",2,6
69,I233,"201503",3,7
69,I233,"201504",2,8
69,I233,"201601",3,9
69,I233,"201602",4,10
69,I233,"201603",1,11
69,I233,"201604",5,12
69,I233,"201701",6,13
69,I233,"201702",8,14
69,I233,"201703",11,15
69,I233,"201704",9,16
69,I233,"201801",6,17
69,I233,"201802",9,18
69,I233,"201803",14,19
69,I233,"201804",10,20
69,I233,"201901",8,21
69,I233,"201902",10,22
69,I234,"201403",4,1
69,I234,"201501",2,2
69,I234,"201503",3,3
69,I234,"201504",2,4
69,I234,"201601",1,5
69,I234,"201602",1,6
69,I234,"201603",1,7
69,I234,"201701",1,8
69,I234,"201703",1,9
69,I234,"201704",1,10
69,I234,"201801",1,11
69,I234,"201804",1,12
69,I234,"201901",1,13
69,I234,"201902",1,14
69,I235,"201303",1,1
69,I235,"201401",5,2
69,I235,"201402",5,3
69,I235,"201403",6,4
69,I235,"201404",6,5
69,I235,"201501",4,6
69,I235,"201502",6,7
69,I235,"201503",13,8
69,I235,"201504",4,9
69,I235,"201601",7,10
69,I235,"201602",5,11
69,I235,"201603",4,12
69,I235,"201604",8,13
69,I235,"201701",6,14
69,I235,"201702",6,15
69,I235,"201703",2,16
69,I235,"201704",6,17
69,I235,"201801",1,18
69,I235,"201802",5,19
69,I235,"201803",6,20
69,I235,"201804",5,21
69,I235,"201901",2,22
69,I235,"201902",13,23
69,I236,"201303",1,1
69,I236,"201304",2,2
69,I236,"201401",2,3
69,I236,"201402",5,4
69,I236,"201403",6,5
69,I236,"201404",3,6
69,I236,"201501",1,7
69,I236,"201502",2,8
69,I236,"201503",4,9
69,I236,"201601",4,10
69,I236,"201602",1,11
69,I236,"201603",3,12
69,I236,"201604",7,13
69,I236,"201701",4,14
69,I236,"201702",1,15
69,I236,"201703",3,16
69,I236,"201704",6,17
69,I236,"201801",2,18
69,I236,"201802",1,19
69,I236,"201803",2,20
69,I236,"201804",2,21
69,I236,"201901",2,22
69,I236,"201902",6,23
69,I238,"201303",2,1
69,I238,"201304",4,2
69,I238,"201401",104,3
69,I238,"201402",117,4
69,I238,"201403",82,5
69,I238,"201404",77,6
69,I238,"201501",51,7
69,I238,"201502",52,8
69,I238,"201503",55,9
69,I238,"201504",47,10
69,I238,"201601",47,11
69,I238,"201602",42,12
69,I238,"201603",39,13
69,I238,"201604",51,14
69,I238,"201701",35,15
69,I238,"201702",67,16
69,I238,"201703",67,17
69,I238,"201704",44,18
69,I238,"201801",43,19
69,I238,"201802",72,20
69,I238,"201803",52,21
69,I238,"201804",43,22
69,I238,"201901",62,23
69,I238,"201902",66,24
69,I240,"201303",6,1
69,I240,"201304",21,2
69,I240,"201401",100,3
69,I240,"201402",174,4
69,I240,"201403",199,5
69,I240,"201404",93,6
69,I240,"201501",85,7
69,I240,"201502",75,8
69,I240,"201503",91,9
69,I240,"201504",69,10
69,I240,"201601",48,11
69,I240,"201602",54,12
69,I240,"201603",69,13
69,I240,"201604",94,14
