"co_pcdt","nu_ano_competencia","sg_procedimento","sg_procedimento_outros","qt_cns_paciente","qt_dispensacao","qt_cns_paciente_total","qt_dispensacao_total","qt_cns_paciente_percentual","qt_dispensacao_percentual"
29,2018,TOPI25,TOPI25,6734,36632,105489,729406,6,5
29,2018,TOPI50,TOPI50,13567,85083,105489,729406,13,12
29,2019,CLOB10,CLOB10,9750,42895,90668,380131,11,11
29,2019,CLOB20,CLOB20,4879,20579,90668,380131,5,5
29,2019,LAMO100,LAMO100,25381,120050,90668,380131,28,32
29,2019,LAMO50,LAMO50,5679,18525,90668,380131,6,5
29,2019,TOPI100,TOPI100,17072,71298,90668,380131,19,19
29,2019,TOPI25,TOPI25,5072,18015,90668,380131,6,5
29,2019,TOPI50,TOPI50,10629,40759,90668,380131,12,11
30,2008,ALFA4000,ALFA4000,1,1,2632,17565,0,0
30,2008,CALC025,CALC025,1,1,2632,17565,0,0
30,2008,CLOR150,CLOR150,1,1,2632,17565,0,0
30,2008,RILU50,RILU50,2628,17561,2632,17565,100,100
30,2008,SEVE800,SEVE800,1,1,2632,17565,0,0
30,2009,RILU50,RILU50,2942,20871,2942,20871,100,100
30,2010,ATOR10,ATOR10,1,4,3218,22199,0,0
30,2010,RILU50,RILU50,3180,22157,3218,22199,99,100
30,2010,,,37,38,3218,22199,1,0
30,2011,RILU50,RILU50,3449,25545,3449,25545,100,100
30,2012,RILU50,RILU50,3646,26172,3646,26172,100,100
30,2013,RILU50,RILU50,3911,27712,3911,27712,100,100
30,2014,RILU50,RILU50,4099,29855,4099,29855,100,100
30,2015,RILU50,RILU50,4432,30463,4432,30463,100,100
30,2016,RILU50,RILU50,4500,30118,4500,30118,100,100
30,2017,RILU50,RILU50,4726,34808,4726,34808,100,100
30,2018,RILU50,RILU50,5064,34851,5064,34851,100,100
30,2019,RILU50,RILU50,4297,18749,4297,18749,100,100
31,2008,AZAT50,AZAT50,5,6,10203,81711,0,0
31,2008,BETA11200000044,BETA11200000044,2263,18464,10203,81711,22,23
31,2008,BETA1600000022,BETA1600000022,1445,10662,10203,81711,14,13
31,2008,BETA1600000030,BETA1600000030,2295,18234,10203,81711,22,22
31,2008,BETA19600000300,BETA19600000300,2081,17340,10203,81711,20,21
31,2008,GLAT20,GLAT20,2107,16997,10203,81711,21,21
31,2008,TOXI100,TOXI100,2,2,10203,81711,0,0
31,2009,BETA11200000044,BETA11200000044,2343,19620,11068,91141,21,22
31,2009,BETA1600000022,BETA1600000022,1389,10660,11068,91141,13,12
31,2009,BETA1600000030,BETA1600000030,2642,21778,11068,91141,24,24
31,2009,BETA19600000300,BETA19600000300,2307,19515,11068,91141,21,21
31,2009,GLAT20,GLAT20,2387,19568,11068,91141,22,21
31,2010,AZAT50,AZAT50,36,44,12336,97922,0,0
31,2010,BETA11200000044,BETA11200000044,2431,20305,12336,97922,20,21
31,2010,BETA1600000022,BETA1600000022,1508,10565,12336,97922,12,11
31,2010,BETA1600000030,BETA1600000030,2855,23709,12336,97922,23,24
31,2010,BETA19600000300,BETA19600000300,2531,20722,12336,97922,21,21
31,2010,GLAT20,GLAT20,2803,22396,12336,97922,23,23
31,2010,,,161,169,12336,97922,1,0
31,2011,AZAT50,AZAT50,530,3339,14086,117469,4,3
31,2011,BETA11200000044,BETA11200000044,2640,23107,14086,117469,19,20
31,2011,BETA1600000022,BETA1600000022,1422,11270,14086,117469,10,10
31,2011,BETA1600000030,BETA1600000030,3088,27125,14086,117469,22,23
31,2011,BETA19600000300,BETA19600000300,2764,23675,14086,117469,20,20
31,2011,GLAT20,GLAT20,3346,28083,14086,117469,24,24
31,2011,NATA300,NATA300,296,870,14086,117469,2,1
31,2012,AZAT50,AZAT50,750,5101,15535,130136,5,4
31,2012,BETA11200000044,BETA11200000044,2732,23909,15535,130136,18,18
31,2012,BETA1600000022,BETA1600000022,1450,11789,15535,130136,9,9
31,2012,BETA1600000030,BETA1600000030,3313,28346,15535,130136,21,22
31,2012,BETA19600000300,BETA19600000300,2837,24289,15535,130136,18,19
31,2012,GLAT20,GLAT20,3692,31210,15535,130136,24,24
31,2012,NATA300,NATA300,761,5492,15535,130136,5,4
31,2013,AZAT50,AZAT50,933,6751,16427,131994,6,5
31,2013,BETA11200000044,BETA11200000044,2818,22915,16427,131994,17,17
31,2013,BETA1600000022,BETA1600000022,1443,11208,16427,131994,9,8
31,2013,BETA1600000030,BETA1600000030,3626,29542,16427,131994,22,22
31,2013,BETA19600000300,BETA19600000300,2641,22355,16427,131994,16,17
31,2013,GLAT20,GLAT20,3943,31319,16427,131994,24,24
31,2013,NATA300,NATA300,1023,7904,16427,131994,6,6
31,2014,AZAT50,AZAT50,1050,7534,16531,137098,6,5
31,2014,BETA11200000044,BETA11200000044,2871,24259,16531,137098,17,18
31,2014,BETA1600000022,BETA1600000022,1395,11134,16531,137098,8,8
31,2014,BETA1600000030,BETA1600000030,3655,31469,16531,137098,22,23
31,2014,BETA19600000300,BETA19600000300,2249,19450,16531,137098,14,14
31,2014,GLAT20,GLAT20,3998,33108,16531,137098,24,24
31,2014,NATA300,NATA300,1313,10144,16531,137098,8,7
31,2015,BETA11200000044,BETA11200000044,3045,24997,18433,144447,17,17
31,2015,BETA1600000022,BETA1600000022,1407,10753,18433,144447,8,7
31,2015,BETA1600000030,BETA1600000030,3798,31646,18433,144447,21,22
31,2015,BETA19600000300,BETA19600000300,1985,17100,18433,144447,11,12
31,2015,FING05,FING05,1150,5117,18433,144447,6,4
31,2015,GLAT20,GLAT20,4280,33667,18433,144447,23,23
31,2015,NATA300,NATA300,1651,13271,18433,144447,9,9
31,2016,BETA11200000044,BETA11200000044,3259,26631,19826,158677,16,17
31,2016,BETA1600000022,BETA1600000022,1389,10512,19826,158677,7,7
31,2016,BETA1600000030,BETA1600000030,3586,31139,19826,158677,18,20
31,2016,BETA19600000300,BETA19600000300,1744,14833,19826,158677,9,9
31,2016,FING05,FING05,1997,14554,19826,158677,10,9
31,2016,GLAT20,GLAT20,4531,35297,19826,158677,23,22
31,2016,NATA300,NATA300,2142,17472,19826,158677,11,11
31,2017,BETA11200000044,BETA11200000044,3556,29427,21126,173290,17,17
31,2017,BETA1600000022,BETA1600000022,1317,10388,21126,173290,6,6
31,2017,BETA1600000030,BETA1600000030,3392,29675,21126,173290,16,17
31,2017,BETA19600000300,BETA19600000300,1541,13409,21126,173290,7,8
31,2017,FING05,FING05,2672,20958,21126,173290,13,12
31,2017,GLAT20,GLAT20,4778,38469,21126,173290,23,22
31,2017,NATA300,NATA300,2609,21774,21126,173290,12,13
31,2018,AZAT50,AZAT50,1339,9434,22121,177476,6,5
31,2018,BETA11200000044,BETA11200000044,3785,30892,22121,177476,17,17
31,2018,BETA1600000030,BETA1600000030,3286,27998,22121,177476,15,16
31,2018,BETA19600000300,BETA19600000300,1301,11328,22121,177476,6,6
31,2018,FING05,FING05,3552,25872,22121,177476,16,15
31,2018,GLAT20,GLAT20,4836,39318,22121,177476,22,22
31,2018,NATA300,NATA300,2836,23446,22121,177476,13,13
31,2019,AZAT50,AZAT50,1144,4916,20749,90684,6,5
31,2019,BETA11200000044,BETA11200000044,3239,15107,20749,90684,16,17
31,2019,BETA1600000030,BETA1600000030,2773,12983,20749,90684,13,14
31,2019,BETA19600000300,BETA19600000300,1029,4951,20749,90684,5,5
31,2019,FING05,FING05,3752,15286,20749,90684,18,17
31,2019,GLAT20,GLAT20,4031,18579,20749,90684,19,20
31,2019,NATA300,NATA300,2470,11594,20749,90684,12,13
32,2008,ALEN10,ALEN10,2,3,1033,5306,0,0
32,2008,PENI250,PENI250,1031,5303,1033,5306,100,100
32,2009,PENI250,PENI250,865,4865,865,4865,100,100
32,2010,AZAT50,AZAT50,198,742,1144,5604,17,13
32,2010,CICLOFO50,CICLOFO50,36,85,1144,5604,3,2
32,2010,CIPR100,CIPR100,1,1,1144,5604,0,0
32,2010,METO25,METO25,106,320,1144,5604,9,6
32,2010,PENI250,PENI250,801,4454,1144,5604,70,79
32,2010,RALO60,RALO60,1,1,1144,5604,0,0
32,2010,,,1,1,1144,5604,0,0
32,2011,AZAT50,AZAT50,457,2416,1428,7765,32,31
32,2011,CICLOFO50,CICLOFO50,54,242,1428,7765,4,3
32,2011,METO25,METO25,221,1262,1428,7765,15,16
32,2011,PENI250,PENI250,696,3845,1428,7765,49,50
32,2012,AZAT50,AZAT50,553,3345,1444,7685,38,44
32,2012,CICLOFO50,CICLOFO50,42,173,1444,7685,3,2
32,2012,METO25,METO25,229,1268,1444,7685,16,16
32,2012,PENI250,PENI250,620,2899,1444,7685,43,38
32,2013,AZAT50,AZAT50,701,4264,1584,8089,44,53
32,2013,CICLOFO50,CICLOFO50,59,315,1584,8089,4,4
32,2013,METO25,METO25,263,1323,1584,8089,17,16
32,2013,METO252,METO252,9,20,1584,8089,1,0
32,2013,PENI250,PENI250,549,2162,1584,8089,35,27
32,2013,SILD25,SILD25,1,1,1584,8089,0,0
32,2013,SILD50,SILD50,2,4,1584,8089,0,0
32,2014,AZAT50,AZAT50,796,4857,1723,9401,46,52
32,2014,CICLOFO50,CICLOFO50,60,327,1723,9401,3,3
32,2014,METO25,METO25,321,1737,1723,9401,19,18
32,2014,METO252,METO252,36,180,1723,9401,2,2
32,2014,PENI250,PENI250,417,2052,1723,9401,24,22
32,2014,SILD25,SILD25,53,122,1723,9401,3,1
32,2014,SILD50,SILD50,40,126,1723,9401,2,1
32,2015,AZAT50,AZAT50,903,5556,2030,11133,44,50
32,2015,CICLOFO50,CICLOFO50,64,351,2030,11133,3,3
32,2015,METO25,METO25,355,2052,2030,11133,17,18
32,2015,METO252,METO252,57,235,2030,11133,3,2
32,2015,PENI250,PENI250,359,1698,2030,11133,18,15
32,2015,SILD25,SILD25,180,711,2030,11133,9,6
32,2015,SILD50,SILD50,112,530,2030,11133,6,5
32,2016,AZAT50,AZAT50,1074,6465,2463,13439,44,48
32,2016,CICLOFO50,CICLOFO50,75,404,2463,13439,3,3
32,2016,METO25,METO25,380,2032,2463,13439,15,15
32,2016,METO252,METO252,67,336,2463,13439,3,3
32,2016,PENI250,PENI250,288,1333,2463,13439,12,10
32,2016,SILD25,SILD25,363,1738,2463,13439,15,13
32,2016,SILD50,SILD50,216,1131,2463,13439,9,8
32,2017,AZAT50,AZAT50,1248,8027,2931,17314,43,46
32,2017,CICLOFO50,CICLOFO50,77,489,2931,17314,3,3
32,2017,METO25,METO25,466,2723,2931,17314,16,16
32,2017,METO252,METO252,102,546,2931,17314,3,3
32,2017,PENI250,PENI250,243,1054,2931,17314,8,6
32,2017,SILD25,SILD25,520,2818,2931,17314,18,16
32,2017,SILD50,SILD50,275,1657,2931,17314,9,10
32,2018,AZAT50,AZAT50,1381,8390,3254,19107,42,44
32,2018,CICLOFO50,CICLOFO50,64,312,3254,19107,2,2
32,2018,METO25,METO25,527,2792,3254,19107,16,15
32,2018,METO252,METO252,127,594,3254,19107,4,3
32,2018,PENI250,PENI250,183,675,3254,19107,6,4
32,2018,SILD25,SILD25,628,4060,3254,19107,19,21
32,2018,SILD50,SILD50,344,2284,3254,19107,11,12
32,2019,AZAT50,AZAT50,1022,3995,2481,9192,41,43
32,2019,CICLOFO50,CICLOFO50,36,140,2481,9192,1,2
32,2019,METO25,METO25,468,1720,2481,9192,19,19
32,2019,METO252,METO252,92,263,2481,9192,4,3
32,2019,SILD25,SILD25,574,1990,2481,9192,23,22
32,2019,SILD50,SILD50,289,1084,2481,9192,12,12
33,2008,ALFA4000,ALFA4000,1,1,5926,14520,0,0
33,2008,BETA1600000030,BETA1600000030,1,2,5926,14520,0,0
33,2008,CALC025,CALC025,1,1,5926,14520,0,0
33,2008,GLAT20,GLAT20,1,2,5926,14520,0,0
33,2008,SEVE800,SEVE800,1,1,5926,14520,0,0
33,2008,TOXI100,TOXI100,2777,8630,5926,14520,47,59
33,2008,TOXI500,TOXI500,3144,5883,5926,14520,53,41
33,2009,TOXI100,TOXI100,3197,7579,7305,14383,44,53
33,2009,TOXI500,TOXI500,4108,6804,7305,14383,56,47
33,2010,ATOR20,ATOR20,1,3,8091,14074,0,0
33,2010,LEUP1125,LEUP1125,1,1,8091,14074,0,0
33,2010,RISP1,RISP1,1,1,8091,14074,0,0
33,2010,TOPI25,TOPI25,1,1,8091,14074,0,0
33,2010,TOXI100,TOXI100,2502,3441,8091,14074,31,24
33,2010,TOXI500,TOXI500,5585,10627,8091,14074,69,76
33,2011,TOXI100,TOXI100,3436,6763,9268,20677,37,33
33,2011,TOXI500,TOXI500,5832,13914,9268,20677,63,67
33,2012,TOXI100,TOXI100,3186,4635,10456,14878,30,31
33,2012,TOXI500,TOXI500,7270,10243,10456,14878,70,69
33,2013,TOXI100,TOXI100,3090,4413,12053,17225,26,26
33,2013,TOXI500,TOXI500,8963,12812,12053,17225,74,74
33,2014,TOXI100,TOXI100,3062,4214,14036,21480,22,20
33,2014,TOXI500,TOXI500,10974,17266,14036,21480,78,80
33,2015,TOXI100,TOXI100,2724,3940,14515,22614,19,17
33,2015,TOXI500,TOXI500,11791,18674,14515,22614,81,83
33,2016,TOXI100,TOXI100,3481,5186,15734,25146,22,21
33,2016,TOXI500,TOXI500,12253,19960,15734,25146,78,79
33,2017,TOXI100,TOXI100,4516,7100,16273,24999,28,28
33,2017,TOXI500,TOXI500,11757,17899,16273,24999,72,72
33,2018,TOXI100,TOXI100,4857,8194,17429,27877,28,29
33,2018,TOXI500,TOXI500,12572,19683,17429,27877,72,71
33,2019,TOXI100,TOXI100,2663,3351,10974,13167,24,25
33,2019,TOXI500,TOXI500,8311,9816,10974,13167,76,75
34,2008,ACIT25,ACIT25,1,2,1203,7131,0,0
34,2008,ALEN10,ALEN10,2,3,1203,7131,0,0
34,2008,AZAT50,AZAT50,1,1,1203,7131,0,0
34,2008,INFL1010,INFL1010,2,2,1203,7131,0,0
34,2008,SULF500,SULF500,1197,7123,1203,7131,100,100
34,2009,ETAN25,ETAN25,1,2,1260,7936,0,0
34,2009,SULF500,SULF500,1259,7934,1260,7936,100,100
34,2010,ADAL40,ADAL40,820,3291,3708,16988,22,19
34,2010,ETAN25,ETAN25,252,863,3708,16988,7,5
34,2010,ETAN50,ETAN50,535,2127,3708,16988,14,13
34,2010,INFL1010,INFL1010,495,1471,3708,16988,13,9
34,2010,MESA1000,MESA1000,6,6,3708,16988,0,0
34,2010,METO25,METO25,196,896,3708,16988,5,5
34,2010,SULF500,SULF500,1399,8328,3708,16988,38,49
34,2011,ADAL40,ADAL40,2351,14719,7688,46116,31,32
34,2011,ETAN25,ETAN25,519,2489,7688,46116,7,5
34,2011,ETAN50,ETAN50,1568,9609,7688,46116,20,21
34,2011,INFL1010,INFL1010,1126,5887,7688,46116,15,13
34,2011,METO25,METO25,432,2645,7688,46116,6,6
34,2011,SULF500,SULF500,1692,10767,7688,46116,22,23
34,2012,ADAL40,ADAL40,4099,28678,11359,75201,36,38
34,2012,ETAN25,ETAN25,611,3038,11359,75201,5,4
34,2012,ETAN50,ETAN50,2566,18912,11359,75201,23,25
34,2012,INFL1010,INFL1010,1406,7156,11359,75201,12,10
34,2012,METO25,METO25,641,3910,11359,75201,6,5
34,2012,SULF500,SULF500,2036,13507,11359,75201,18,18
34,2013,ADAL40,ADAL40,5507,39218,14565,95981,38,41
34,2013,ETAN25,ETAN25,596,3186,14565,95981,4,3
34,2013,ETAN50,ETAN50,3513,25478,14565,95981,24,27
34,2013,INFL1010,INFL1010,1707,8224,14565,95981,12,9
34,2013,METO25,METO25,919,5273,14565,95981,6,5
34,2013,METO252,METO252,32,83,14565,95981,0,0
34,2013,SULF500,SULF500,2290,14516,14565,95981,16,15
34,2014,ADAL40,ADAL40,6951,53191,17806,125409,39,42
34,2014,ETAN25,ETAN25,552,2903,17806,125409,3,2
34,2014,ETAN50,ETAN50,4352,33270,17806,125409,24,27
34,2014,INFL1010,INFL1010,2049,10802,17806,125409,12,9
34,2014,METO25,METO25,1203,7391,17806,125409,7,6
34,2014,METO252,METO252,105,544,17806,125409,1,0
34,2014,SULF500,SULF500,2557,17194,17806,125409,14,14
34,2015,ADAL40,ADAL40,8539,68337,21077,155122,41,44
34,2015,ETAN25,ETAN25,413,2455,21077,155122,2,2
34,2015,ETAN50,ETAN50,5302,41865,21077,155122,25,27
34,2015,INFL1010,INFL1010,2387,12988,21077,155122,11,8
34,2015,METO25,METO25,1532,10035,21077,155122,7,6
34,2015,METO252,METO252,155,765,21077,155122,1,0
34,2015,SULF500,SULF500,2630,18216,21077,155122,12,12
34,2016,ADAL40,ADAL40,9915,81317,24288,183216,41,44
34,2016,ETAN25,ETAN25,371,2459,24288,183216,2,1
34,2016,ETAN50,ETAN50,6147,50106,24288,183216,25,27
34,2016,INFL1010,INFL1010,2721,14151,24288,183216,11,8
34,2016,METO25,METO25,1848,12525,24288,183216,8,7
34,2016,NAPR500,NAPR500,234,1293,24288,183216,1,1
34,2016,SULF500,SULF500,2841,20147,24288,183216,12,11
34,2017,ADAL40,ADAL40,11480,96094,28034,213320,41,45
34,2017,ETAN25,ETAN25,358,2398,28034,213320,1,1
34,2017,ETAN50,ETAN50,6740,56331,28034,213320,24,26
34,2017,INFL1010,INFL1010,3094,16561,28034,213320,11,8
34,2017,METO25,METO25,2277,15578,28034,213320,8,7
34,2017,NAPR500,NAPR500,329,1857,28034,213320,1,1
34,2017,SULF500,SULF500,3194,22350,28034,213320,11,10
34,2018,ADAL40,ADAL40,12489,106300,30935,237974,40,45
34,2018,ETAN25,ETAN25,480,2792,30935,237974,2,1
34,2018,ETAN50,ETAN50,6779,55749,30935,237974,22,23
34,2018,GOLI50,GOLI50,1286,8243,30935,237974,4,3
34,2018,INFL1010,INFL1010,3182,17445,30935,237974,10,7
34,2018,METO25,METO25,2525,17286,30935,237974,8,7
34,2018,SULF500,SULF500,3467,26292,30935,237974,11,11
34,2019,ADAL40,ADAL40,11766,56366,28695,127007,41,44
34,2019,ETAN25,ETAN25,323,1240,28695,127007,1,1
34,2019,ETAN50,ETAN50,5948,27826,28695,127007,21,22
34,2019,GOLI50,GOLI50,1548,6784,28695,127007,5,5
34,2019,INFL1010,INFL1010,2883,8617,28695,127007,10,7
34,2019,METO25,METO25,2205,9588,28695,127007,8,8
34,2019,SULF500,SULF500,2989,13485,28695,127007,10,11
35,2008,HIDR400,HIDR400,1,1,174,1042,1,0
35,2008,SINV20,SINV20,1,2,174,1042,1,0
35,2008,SULF500,SULF500,172,1039,174,1042,99,100
35,2009,SULF500,SULF500,138,932,138,932,100,100
35,2010,HIDR400,HIDR400,1,1,127,749,1,0
35,2010,RALO60,RALO60,1,1,127,749,1,0
35,2010,SULF500,SULF500,124,745,127,749,98,99
35,2010,,,1,2,127,749,1,0
35,2011,SULF500,SULF500,112,708,112,708,100,100
35,2012,SULF500,SULF500,107,716,107,716,100,100
35,2013,SULF500,SULF500,103,646,103,646,100,100
35,2014,ADAL40,ADAL40,7,16,139,767,5,2
35,2014,ETAN50,ETAN50,6,13,139,767,4,2
35,2014,INFL1010,INFL1010,1,1,139,767,1,0
35,2014,METO25,METO25,7,16,139,767,5,2
35,2014,NAPR250,NAPR250,1,3,139,767,1,0
35,2014,SULF500,SULF500,117,718,139,767,84,94
35,2015,ADAL40,ADAL40,91,369,341,1663,27,22
35,2015,ETAN50,ETAN50,41,185,341,1663,12,11
35,2015,INFL1010,INFL1010,23,87,341,1663,7,5
35,2015,METO25,METO25,24,91,341,1663,7,5
35,2015,METO252,METO252,8,21,341,1663,2,1
35,2015,NAPR500,NAPR500,3,12,341,1663,1,1
35,2015,SULF500,SULF500,148,885,341,1663,43,53
35,2016,ADAL40,ADAL40,248,1457,728,3974,34,37
35,2016,ETAN50,ETAN50,121,727,728,3974,17,18
35,2016,INFL1010,INFL1010,43,201,728,3974,6,5
35,2016,METO25,METO25,67,320,728,3974,9,8
35,2016,METO252,METO252,11,38,728,3974,2,1
35,2016,NAPR500,NAPR500,9,44,728,3974,1,1
35,2016,SULF500,SULF500,220,1137,728,3974,30,29
35,2017,ADAL40,ADAL40,432,3083,1221,7759,35,40
35,2017,ETAN50,ETAN50,217,1590,1221,7759,18,20
35,2017,INFL1010,INFL1010,76,315,1221,7759,6,4
35,2017,METO25,METO25,109,624,1221,7759,9,8
35,2017,METO252,METO252,26,117,1221,7759,2,2
35,2017,NAPR500,NAPR500,22,95,1221,7759,2,1
35,2017,SULF500,SULF500,318,1839,1221,7759,26,24
35,2018,ADAL40,ADAL40,648,4611,1788,11476,36,40
35,2018,ETAN50,ETAN50,279,2047,1788,11476,16,18
35,2018,GOLI50,GOLI50,84,514,1788,11476,5,4
35,2018,INFL1010,INFL1010,104,506,1788,11476,6,4
35,2018,METO25,METO25,171,870,1788,11476,10,8
35,2018,NAPR500,NAPR500,37,181,1788,11476,2,2
35,2018,SULF500,SULF500,404,2442,1788,11476,23,21
35,2019,ADAL40,ADAL40,653,2904,1824,7450,36,39
35,2019,ETAN50,ETAN50,254,1141,1824,7450,14,15
35,2019,GOLI50,GOLI50,118,482,1824,7450,6,6
35,2019,INFL1010,INFL1010,107,312,1824,7450,6,4
35,2019,METO25,METO25,182,742,1824,7450,10,10
35,2019,NAPR500,NAPR500,33,115,1824,7450,2,2
35,2019,SULF500,SULF500,393,1514,1824,7450,22,20
36,2008,OLAN10,OLAN10,48563,373824,176563,1199710,28,31
36,2008,OLAN5,OLAN5,14152,94062,176563,1199710,8,8
36,2008,QUET100,QUET100,11249,62812,176563,1199710,6,5
36,2008,QUET200,QUET200,9899,55095,176563,1199710,6,5
36,2008,RISP1,RISP1,16820,107759,176563,1199710,10,9
36,2008,RISP2,RISP2,42433,271016,176563,1199710,24,23
36,2008,ZIPR80,ZIPR80,9796,64817,176563,1199710,6,5
36,2009,CLOZ100,CLOZ100,11332,96427,210419,1469950,5,7
36,2009,OLAN10,OLAN10,54805,431430,210419,1469950,26,29
36,2009,OLAN5,OLAN5,16030,113354,210419,1469950,8,8
36,2009,QUET100,QUET100,15771,96295,210419,1469950,7,7
36,2009,QUET200,QUET200,15835,96421,210419,1469950,8,7
36,2009,RISP1,RISP1,20513,133546,210419,1469950,10,9
36,2009,RISP2,RISP2,47971,308228,210419,1469950,23,21
36,2010,CLOZ100,CLOZ100,13043,107323,245704,1734184,5,6
36,2010,OLAN10,OLAN10,58690,483564,245704,1734184,24,28
36,2010,OLAN5,OLAN5,26570,194695,245704,1734184,11,11
34,2019,outros,"CERT200, METO252, NAPR250, NAPR500, SECU150",1033,3101,28695,127007,4,2
35,2015,outros,"ETAN25, NAPR250",3,13,341,1663,1,2
35,2016,outros,"ETAN25, NAPR250",9,50,728,3974,1,1
36,2010,QUET100,QUET100,18845,118362,245704,1734184,8,7
36,2010,QUET200,QUET200,20210,134226,245704,1734184,8,8
36,2010,RISP1,RISP1,22013,132643,245704,1734184,9,8
36,2010,RISP2,RISP2,52319,337477,245704,1734184,21,19
36,2011,OLAN10,OLAN10,63128,550658,280936,2107585,22,26
36,2011,OLAN5,OLAN5,33187,309607,280936,2107585,12,15
36,2011,QUET100,QUET100,22344,142547,280936,2107585,8,7
36,2011,QUET200,QUET200,23493,159267,280936,2107585,8,8
36,2011,QUET25,QUET25,15406,97001,280936,2107585,5,5
36,2011,RISP1,RISP1,23994,150541,280936,2107585,9,7
36,2011,RISP2,RISP2,59274,397457,280936,2107585,21,19
36,2012,OLAN10,OLAN10,64249,562572,297013,2240111,22,25
36,2012,OLAN5,OLAN5,38190,334845,297013,2240111,13,15
36,2012,QUET100,QUET100,24761,158099,297013,2240111,8,7
36,2012,QUET200,QUET200,24247,172972,297013,2240111,8,8
36,2012,QUET25,QUET25,17914,113472,297013,2240111,6,5
36,2012,RISP1,RISP1,25962,168639,297013,2240111,9,8
36,2012,RISP2,RISP2,57084,382773,297013,2240111,19,17
36,2013,OLAN10,OLAN10,67693,546349,312871,2256908,22,24
36,2013,OLAN5,OLAN5,43561,327746,312871,2256908,14,15
36,2013,QUET100,QUET100,27904,177427,312871,2256908,9,8
36,2013,QUET200,QUET200,25043,177570,312871,2256908,8,8
36,2013,QUET25,QUET25,21564,134847,312871,2256908,7,6
36,2013,RISP1,RISP1,25081,158229,312871,2256908,8,7
36,2013,RISP2,RISP2,54819,367994,312871,2256908,18,16
36,2014,OLAN10,OLAN10,72428,594977,334010,2475360,22,24
36,2014,OLAN5,OLAN5,47468,362738,334010,2475360,14,15
36,2014,QUET100,QUET100,32499,216283,334010,2475360,10,9
36,2014,QUET200,QUET200,26494,198198,334010,2475360,8,8
36,2014,QUET25,QUET25,25716,165458,334010,2475360,8,7
36,2014,RISP1,RISP1,24216,156502,334010,2475360,7,6
36,2014,RISP2,RISP2,56094,380105,334010,2475360,17,15
36,2015,OLAN10,OLAN10,78808,656668,360527,2665066,22,25
36,2015,OLAN5,OLAN5,49489,395931,360527,2665066,14,15
36,2015,QUET100,QUET100,38457,259337,360527,2665066,11,10
36,2015,QUET200,QUET200,28911,218054,360527,2665066,8,8
36,2015,QUET25,QUET25,30554,198370,360527,2665066,8,7
36,2015,RISP1,RISP1,25162,153477,360527,2665066,7,6
36,2015,RISP2,RISP2,57629,371578,360527,2665066,16,14
36,2016,CLOZ100,CLOZ100,23415,196074,376918,2814382,6,7
36,2016,OLAN10,OLAN10,84099,700014,376918,2814382,22,25
36,2016,OLAN5,OLAN5,52965,418088,376918,2814382,14,15
36,2016,QUET100,QUET100,42920,298166,376918,2814382,11,11
36,2016,QUET200,QUET200,30628,237795,376918,2814382,8,8
36,2016,QUET25,QUET25,32435,215838,376918,2814382,9,8
36,2016,RISP2,RISP2,56665,384204,376918,2814382,15,14
36,2017,CLOZ100,CLOZ100,25406,211488,393536,2950597,6,7
36,2017,OLAN10,OLAN10,88802,726091,393536,2950597,23,25
36,2017,OLAN5,OLAN5,56313,435937,393536,2950597,14,15
36,2017,QUET100,QUET100,46616,323057,393536,2950597,12,11
36,2017,QUET200,QUET200,32856,252794,393536,2950597,8,9
36,2017,QUET25,QUET25,35233,236095,393536,2950597,9,8
36,2017,RISP2,RISP2,56651,403706,393536,2950597,14,14
36,2018,CLOZ100,CLOZ100,27821,242349,410746,3013367,7,8
36,2018,OLAN10,OLAN10,94634,746645,410746,3013367,23,25
36,2018,OLAN5,OLAN5,59417,452784,410746,3013367,14,15
36,2018,QUET100,QUET100,50468,343909,410746,3013367,12,11
36,2018,QUET200,QUET200,34011,255614,410746,3013367,8,8
36,2018,QUET25,QUET25,37954,249189,410746,3013367,9,8
36,2018,RISP2,RISP2,55599,362866,410746,3013367,14,12
36,2019,CLOZ100,CLOZ100,26567,120838,344539,1446426,8,8
36,2019,OLAN10,OLAN10,83635,369334,344539,1446426,24,26
36,2019,OLAN5,OLAN5,48640,219257,344539,1446426,14,15
36,2019,QUET100,QUET100,41549,160042,344539,1446426,12,11
36,2019,QUET200,QUET200,28955,124595,344539,1446426,8,9
36,2019,QUET25,QUET25,28747,99985,344539,1446426,8,7
36,2019,RISP2,RISP2,45297,185107,344539,1446426,13,13
37,2008,COMP1,COMP1,1309,10104,1310,10106,100,100
37,2008,OLAN10,OLAN10,1,2,1310,10106,0,0
37,2009,COMP1,COMP1,1346,10491,1346,10491,100,100
37,2010,COMP1,COMP1,1237,8023,1245,8035,99,100
37,2010,ISOT20,ISOT20,1,4,1245,8035,0,0
37,2010,RISP1,RISP1,3,4,1245,8035,0,0
37,2010,SINV20,SINV20,1,1,1245,8035,0,0
37,2010,,,3,3,1245,8035,0,0
37,2011,COMP1,COMP1,1497,10296,1497,10296,100,100
37,2012,COMP1,COMP1,1651,10393,1651,10393,100,100
37,2013,COMP1,COMP1,1702,11335,1702,11335,100,100
