"co_pcdt","nu_trimestre","sg_procedimento","qt_sexo_f","qt_idade_paciente60","qt_st_redesbr3","qt_ibge_gestao","qt_aprovada","qt_dispensacao","qt_cns_paciente"
76,"201604",TACR1,43087,17682,92230,27,12447714,102159,32894
76,"201604",TACR5,5339,1138,10949,27,867692,12306,4668
76,"201701",AZAT50,12995,5674,26251,27,2013701,28424,10157
76,"201701",CICLOSP100,3333,1783,8765,26,527499,9509,3380
76,"201701",CICLOSP10050,152,62,358,15,7590,383,148
76,"201701",CICLOSP25,3349,2337,8128,25,533012,8751,3277
76,"201701",CICLOSP50,5963,3974,13996,25,895359,14935,5347
76,"201701",EVER05,2870,1397,6454,26,702013,7595,2476
76,"201701",EVER075,1508,941,3813,20,418473,4162,1456
76,"201701",EVER1,3325,1756,7219,23,725637,8712,2944
76,"201701",IMUN05,0,1,3,1,85,3,2
76,"201701",IMUN50,50,5,93,9,3863,109,66
76,"201701",METI500,12,8,32,1,630,32,25
76,"201701",MICO180,6355,2524,13588,27,1121325,14882,4718
76,"201701",MICO360,39668,18298,89955,27,9429801,99025,30049
76,"201701",MICO500,5829,3064,13451,27,1401235,15117,4764
76,"201701",SIRO1,4216,2400,10201,26,628470,10951,3730
76,"201701",SIRO2,2007,901,4573,23,223108,5117,1814
76,"201701",TACR1,42497,17774,90369,27,12162704,100658,33471
76,"201701",TACR5,5206,1125,10668,26,844835,12013,4703
76,"201702",AZAT50,12778,5672,25932,26,1993792,28172,10134
76,"201702",CICLOSP100,3455,1907,9055,26,550656,9795,3381
76,"201702",CICLOSP10050,163,58,407,15,7054,424,149
76,"201702",CICLOSP25,3636,2580,8982,25,607253,9605,3349
76,"201702",CICLOSP50,5981,4048,13963,25,897018,14965,5251
76,"201702",EVER05,2911,1415,6526,26,722927,7708,2452
76,"201702",EVER075,1491,912,3869,20,428659,4218,1482
76,"201702",EVER1,3211,1663,6972,24,706438,8447,2859
76,"201702",IMUN50,83,7,104,10,4485,128,75
76,"201702",IMUN60,0,0,2,1,125,2,1
76,"201702",METI500,21,2,34,1,706,34,25
76,"201702",MICO180,6675,2714,14195,27,1165462,15451,4841
76,"201702",MICO360,40934,19079,93012,27,9797301,102396,30539
76,"201702",MICO500,5773,3099,13301,27,1383067,14949,4688
76,"201702",SIRO1,4330,2423,10401,26,644923,11217,3839
76,"201702",SIRO2,2143,984,4906,23,241880,5495,1929
76,"201702",TACR1,42478,18124,91087,27,12288790,100994,33304
76,"201702",TACR5,5408,1140,11017,26,847537,12333,4786
76,"201703",AZAT50,13320,5997,27169,27,2050265,29237,10220
76,"201703",CICLOSP100,3246,1884,8848,26,536868,9501,3285
76,"201703",CICLOSP10050,161,63,395,17,6375,415,153
76,"201703",CICLOSP25,3572,2499,8788,26,577376,9390,3257
76,"201703",CICLOSP50,6074,4149,14217,26,908999,15209,5208
76,"201703",EVER05,2822,1353,6400,26,690789,7515,2364
76,"201703",EVER075,1399,920,3696,20,406548,4040,1393
76,"201703",EVER1,3256,1695,7053,23,695706,8474,2756
76,"201703",IMUN05,0,0,2,1,150,2,1
76,"201703",IMUN50,83,9,128,13,5020,145,84
76,"201703",METI500,12,5,23,1,586,25,21
76,"201703",MICO180,6707,2741,14312,27,1167512,15625,4720
76,"201703",MICO360,41170,19617,94111,27,9823906,103481,30730
76,"201703",MICO500,5795,3203,13426,27,1393131,15036,4645
76,"201703",SIRO1,4605,2601,11109,26,696122,12000,3944
76,"201703",SIRO2,2288,1074,5340,23,254840,5941,1989
76,"201703",TACR1,43153,18697,92390,27,12062912,102216,33517
76,"201703",TACR5,5706,1230,11705,27,888116,12997,5147
76,"201704",AZAT50,13187,5935,27037,27,2025034,28965,10231
76,"201704",CICLOSP100,3064,1808,8424,26,516374,9018,3216
76,"201704",CICLOSP10050,163,63,410,15,6254,427,162
76,"201704",CICLOSP25,3568,2524,8820,26,593218,9376,3335
76,"201704",CICLOSP50,5888,3996,13845,26,891621,14749,5251
76,"201704",EVER05,2739,1362,6281,26,665813,7405,2303
76,"201704",EVER075,1304,865,3423,19,378088,3758,1342
76,"201704",EVER1,3279,1712,6878,23,688779,8310,2737
76,"201704",IMUN05,0,0,2,1,180,2,1
76,"201704",IMUN50,79,7,132,13,6399,140,80
76,"201704",METI500,15,4,24,1,603,24,17
76,"201704",MICO180,6717,2724,14259,27,1201212,15601,4946
76,"201704",MICO360,39894,19274,91844,27,9435093,101048,30859
76,"201704",MICO500,5885,3227,13543,27,1400301,15110,5119
76,"201704",SIRO1,4595,2694,11184,25,707745,12146,4107
76,"201704",SIRO2,2234,1015,5191,23,268467,5790,2024
76,"201704",TACR1,42963,18910,92377,27,11796634,102228,34118
76,"201704",TACR5,6017,1222,12318,27,929756,13654,5306
76,"201801",AZAT50,13236,6047,26991,27,2075565,29057,10387
76,"201801",CICLOSP10,0,0,1,1,180,1,1
76,"201801",CICLOSP100,3159,1949,8504,26,515956,9175,3260
76,"201801",CICLOSP10050,162,58,385,14,8854,403,149
76,"201801",CICLOSP25,3535,2523,8670,25,580916,9193,3321
76,"201801",CICLOSP50,5684,3944,13320,26,865441,14269,5205
76,"201801",EVER05,2615,1335,6037,26,640918,7107,2235
76,"201801",EVER075,1308,834,3292,20,358838,3628,1271
76,"201801",EVER1,3248,1661,6705,24,670837,8117,2711
76,"201801",IMUN05,0,0,1,1,120,1,1
76,"201801",IMUN50,70,8,127,11,5526,137,78
76,"201801",METI500,14,9,27,2,929,28,21
76,"201801",MICO180,6488,2615,13611,27,1199437,14989,4802
76,"201801",MICO360,40823,20174,94021,27,9922272,103499,31193
76,"201801",MICO500,6478,3591,14675,27,1541954,16304,5114
76,"201801",SIRO1,4861,2928,11673,25,763183,12705,4320
76,"201801",SIRO2,2144,950,4980,23,249086,5497,1951
76,"201801",TACR1,45604,20532,97691,27,13389111,109078,36671
76,"201801",TACR5,5712,1271,11798,27,900771,13035,5072
76,"201802",AZAT50,12828,5927,26176,27,2004146,28173,10329
76,"201802",CICLOSP10,0,1,1,1,60,1,1
76,"201802",CICLOSP100,3208,1910,8620,26,516389,9247,3242
76,"201802",CICLOSP10050,145,47,313,16,8677,338,146
76,"201802",CICLOSP25,3478,2507,8469,25,567398,9042,3251
76,"201802",CICLOSP50,5667,4045,13308,26,858638,14216,5074
76,"201802",EVER05,2627,1406,6204,25,637067,7249,2180
76,"201802",EVER075,1244,835,3337,19,347644,3625,1227
76,"201802",EVER1,3223,1707,6755,24,668465,8173,2636
76,"201802",IMUN50,88,6,164,11,6279,178,106
76,"201802",METI500,14,6,32,1,588,32,28
76,"201802",MICO180,6905,2826,14642,27,1296819,16209,5012
76,"201802",MICO360,42600,21045,98275,27,10550988,108479,31651
76,"201802",MICO500,6330,3624,14420,27,1504693,16077,4873
76,"201802",SIRO1,5111,3087,12285,25,812435,13422,4398
76,"201802",SIRO2,2317,1063,5473,23,272166,6087,2003
76,"201802",TACR1,47442,21546,102136,27,14097527,114133,37931
76,"201802",TACR5,5915,1246,12152,27,933959,13481,5127
76,"201803",AZAT50,12145,5530,24661,27,1938009,26514,9960
76,"201803",CICLOSP100,3091,1820,8323,26,487826,8897,3140
76,"201803",CICLOSP10050,136,35,319,16,4646,348,133
76,"201803",CICLOSP25,3559,2582,8586,25,585502,9143,3338
76,"201803",CICLOSP50,5334,3759,12400,26,791909,13260,4773
76,"201803",EVER05,2605,1371,5919,26,591372,6951,2147
76,"201803",EVER075,1202,804,3177,18,330755,3471,1191
76,"201803",EVER1,3038,1703,6499,24,637671,7876,2558
76,"201803",IMUN50,121,15,175,12,6223,190,125
76,"201803",METI500,12,1,19,1,565,19,16
76,"201803",MICO180,7142,2912,15103,26,1340102,16615,5056
76,"201803",MICO360,42388,21201,97597,27,10398498,107661,31550
76,"201803",MICO500,6261,3493,14101,27,1470225,15767,4762
76,"201803",SIRO1,5121,3087,12289,26,812274,13451,4383
76,"201803",SIRO2,2236,1060,5289,23,260528,5877,1978
76,"201803",TACR1,46717,21449,100712,27,13792999,112586,38149
76,"201803",TACR5,5864,1209,11944,26,921680,13352,5215
76,"201804",AZAT50,12426,5793,25109,26,2002029,27406,10056
76,"201804",CICLOSP100,3018,1848,8137,25,487356,8719,3022
76,"201804",CICLOSP10050,143,31,324,14,4176,346,127
76,"201804",CICLOSP25,3584,2677,8599,25,598341,9204,3247
76,"201804",CICLOSP50,5147,3740,12162,26,784686,13079,4690
76,"201804",EVER05,2670,1421,5890,26,596241,7049,2134
76,"201804",EVER075,1168,774,3129,18,329632,3446,1168
76,"201804",EVER1,3096,1730,6416,23,636359,7913,2540
76,"201804",IMUN05,0,0,1,1,12,1,1
76,"201804",IMUN50,141,10,184,16,7219,217,128
76,"201804",METI500,12,2,27,1,490,27,20
76,"201804",MICO180,7116,2991,15043,27,1317937,16494,4959
76,"201804",MICO360,43152,21753,98314,27,10617718,109118,32176
76,"201804",MICO500,6215,3559,13824,27,1462800,15639,4779
76,"201804",SIRO1,5304,3271,12403,26,837212,13806,4560
76,"201804",SIRO2,2400,1083,5451,23,274591,6145,2059
76,"201804",TACR1,47430,21992,101265,27,14019636,113959,38879
76,"201804",TACR5,6004,1289,11951,26,944936,13334,5323
76,"201901",AZAT50,12246,5749,24560,26,2060698,26864,9913
76,"201901",CICLOSP100,2897,1845,7853,26,498895,8487,3028
76,"201901",CICLOSP10050,132,25,307,16,3549,333,122
76,"201901",CICLOSP25,3376,2508,7982,26,578135,8548,3155
76,"201901",CICLOSP50,5294,3953,12672,26,887564,13594,4865
76,"201901",EVER05,2609,1434,5786,25,653804,6915,2137
76,"201901",EVER075,1215,881,3173,18,345600,3470,1157
76,"201901",EVER1,2809,1617,6058,24,613397,7429,2464
76,"201901",IMUN50,113,13,177,19,9199,202,123
76,"201901",METI500,14,1,24,1,1049,25,18
76,"201901",MICO180,7925,3490,16507,27,1663166,18512,5597
76,"201901",MICO360,44271,22694,100463,27,11376113,111289,32891
76,"201901",MICO500,5922,3465,13312,27,1498632,15187,4762
76,"201901",SIRO1,5720,3494,13427,26,995224,14897,5004
76,"201901",SIRO2,2420,1071,5597,23,327281,6278,2156
76,"201901",TACR1,48784,23022,104441,27,15591162,117235,40160
76,"201901",TACR5,5708,1251,11194,26,1024591,12554,5168
76,"201902",AZAT50,12136,5863,24516,26,1961071,26663,9917
76,"201902",CICLOSP10,0,3,3,1,180,3,1
76,"201902",CICLOSP100,2864,1842,7730,25,481929,8309,2950
76,"201902",CICLOSP10050,143,37,332,16,7010,356,141
76,"201902",CICLOSP25,3259,2487,8039,25,589084,8597,3159
76,"201902",CICLOSP50,5010,3856,12174,26,811050,13004,4714
76,"201902",EVER05,2346,1301,5086,26,577412,6163,2016
76,"201902",EVER075,1139,788,2910,18,309565,3218,1181
76,"201902",EVER1,2357,1385,5064,24,512900,6060,2204
76,"201902",IMUN05,0,0,1,1,120,1,1
76,"201902",IMUN50,88,10,164,16,7564,179,113
76,"201902",METI500,14,1,31,1,825,33,25
76,"201902",MICO180,7311,3234,15532,27,1377791,17196,5173
76,"201902",MICO360,42953,22559,97574,27,10452948,108646,32927
76,"201902",MICO500,5530,3246,12154,27,1315134,14041,4576
76,"201902",SIRO1,5754,3393,12899,26,913686,14791,5346
76,"201902",SIRO2,2494,1171,5589,23,284181,6312,2248
76,"201902",TACR1,48161,23033,102680,27,13942046,115773,40477
76,"201902",TACR5,5841,1339,11472,26,982925,12856,5409
77,"201001",QUET200,0,2,2,1,60,2,1
77,"201001",TOPI100,3,0,3,1,120,3,1
77,"201002",QUET200,0,1,1,1,30,1,1
77,"201002",TOPI100,2,0,2,1,60,2,1
77,"201602",CLOZ100,8,2,14,6,1591,14,11
77,"201602",CLOZ25,4,3,5,2,360,5,4
77,"201602",LAMO100,175,30,210,8,13904,214,129
77,"201602",LAMO25,44,6,53,4,5000,53,39
77,"201602",LAMO50,17,7,21,3,1020,21,15
77,"201602",OLAN10,98,33,163,11,7153,171,119
77,"201602",OLAN5,60,26,96,7,3979,100,72
77,"201602",QUET100,294,49,375,12,25551,396,285
77,"201602",QUET200,107,23,161,10,8981,164,115
77,"201602",QUET25,122,31,144,7,8319,145,100
77,"201602",QUET300,18,3,22,4,900,23,19
77,"201602",RISP1,31,6,46,5,3204,47,34
77,"201602",RISP2,71,14,94,9,5185,99,73
77,"201602",RISP3,10,1,13,3,600,13,11
77,"201603",CLOZ100,32,6,49,10,5674,53,29
77,"201603",CLOZ25,5,3,12,2,770,12,7
77,"201603",LAMO100,637,110,780,13,47887,815,434
77,"201603",LAMO25,144,24,192,7,15570,195,105
77,"201603",LAMO50,66,17,92,7,4943,96,55
77,"201603",OLAN10,462,86,725,19,32237,788,409
77,"201603",OLAN5,353,115,503,17,23614,561,304
77,"201603",QUET100,1310,240,1654,22,109662,1769,907
77,"201603",QUET200,646,124,889,21,52741,931,482
77,"201603",QUET25,498,145,629,17,39256,669,347
77,"201603",QUET300,151,36,210,6,9371,226,114
77,"201603",RISP1,114,24,170,11,8930,184,103
77,"201603",RISP2,290,40,410,15,21980,459,269
77,"201603",RISP3,38,8,43,5,1740,45,27
77,"201604",CLOZ100,85,16,142,15,15049,159,71
77,"201604",CLOZ25,16,6,42,8,2854,42,19
77,"201604",LAMO100,1312,239,1598,18,101821,1713,831
77,"201604",LAMO25,165,24,224,9,16055,232,120
77,"201604",LAMO50,97,20,133,7,6956,142,85
77,"201604",OLAN10,919,175,1401,21,65167,1552,775
77,"201604",OLAN5,809,256,1134,18,57321,1277,633
77,"201604",QUET100,2940,614,3681,25,238170,3951,1895
77,"201604",QUET200,1599,244,2121,24,132371,2252,1063
77,"201604",QUET25,1144,339,1381,21,87922,1522,732
77,"201604",QUET300,296,76,419,6,18134,428,197
77,"201604",RISP1,266,69,385,14,19440,419,208
77,"201604",RISP2,676,101,970,19,55927,1118,595
77,"201604",RISP3,95,21,115,6,5265,120,67
77,"201701",CLOZ100,121,26,182,15,19815,206,91
77,"201701",CLOZ25,21,7,44,6,3273,44,21
77,"201701",LAMO100,1984,351,2452,19,158008,2584,1221
77,"201701",LAMO25,288,54,401,10,28960,403,197
77,"201701",LAMO50,274,60,364,7,21530,376,176
77,"201701",OLAN10,1358,230,2082,23,94876,2295,1076
77,"201701",OLAN5,1249,306,1709,22,82005,1882,874
77,"201701",QUET100,4507,856,5646,25,368687,6111,2695
77,"201701",QUET200,2422,393,3213,25,198689,3420,1529
77,"201701",QUET25,1557,544,1928,23,118019,2079,921
77,"201701",QUET300,380,74,524,5,23493,542,255
77,"201701",RISP1,408,104,582,15,29049,611,284
77,"201701",RISP2,1014,146,1444,21,82466,1627,811
77,"201701",RISP3,137,28,206,7,8797,216,106
77,"201702",CLOZ100,160,34,229,14,25770,269,118
77,"201702",CLOZ25,30,13,50,6,3792,51,29
77,"201702",LAMO100,2412,414,2994,20,189726,3144,1492
77,"201702",LAMO25,384,87,524,12,38879,536,270
77,"201702",LAMO50,293,57,387,8,26275,403,216
77,"201702",OLAN10,1934,360,2941,23,135617,3294,1536
77,"201702",OLAN5,1614,458,2209,21,104651,2450,1126
77,"201702",QUET100,6364,1244,7811,26,515068,8511,3699
77,"201702",QUET200,3385,579,4395,26,273195,4713,2045
77,"201702",QUET25,2209,787,2689,24,167521,2947,1318
77,"201702",QUET300,515,104,692,6,31560,732,326
77,"201702",RISP1,512,145,787,15,36114,823,372
77,"201702",RISP2,1281,220,1874,18,103028,2090,1014
77,"201702",RISP3,161,34,251,9,11533,271,131
77,"201703",CLOZ100,208,55,294,17,33590,354,163
77,"201703",CLOZ25,59,15,78,10,6230,82,34
77,"201703",LAMO100,3522,635,4352,20,283834,4621,1956
77,"201703",LAMO25,532,102,685,11,49101,713,330
77,"201703",LAMO50,439,108,569,10,34423,603,290
77,"201703",OLAN10,2789,568,4168,24,193612,4693,2089
77,"201703",OLAN5,2172,638,2962,23,141102,3326,1482
77,"201703",QUET100,8336,1700,10132,26,668925,11084,4792
77,"201703",QUET200,4649,790,5937,26,379214,6432,2677
77,"201703",QUET25,3169,1182,3861,24,242359,4259,1813
77,"201703",QUET300,672,126,874,8,39566,939,404
77,"201703",RISP1,703,213,1119,19,51648,1180,535
77,"201703",RISP2,1710,307,2555,21,139985,2819,1340
77,"201703",RISP3,229,41,328,9,15235,355,173
77,"201704",CLOZ100,271,54,365,19,40445,438,193
77,"201704",CLOZ25,64,19,81,11,6524,85,43
77,"201704",LAMO100,3578,684,4429,25,292670,4766,2137
77,"201704",LAMO25,609,126,790,11,58780,838,388
77,"201704",LAMO50,473,112,609,10,36885,648,327
77,"201704",OLAN10,3440,770,5174,25,240197,5849,2603
77,"201704",OLAN5,2758,829,3790,23,176249,4232,1848
77,"201704",QUET100,9450,1995,11319,25,761066,12513,5706
77,"201704",QUET200,5459,965,6898,25,437370,7446,3323
77,"201704",QUET25,3803,1456,4554,25,297015,5053,2243
77,"201704",QUET300,941,183,1199,9,53777,1285,546
77,"201704",RISP1,848,288,1424,18,68319,1545,688
77,"201704",RISP2,2106,401,3140,22,172506,3495,1641
77,"201704",RISP3,264,53,398,9,17750,423,219
77,"201801",CLOZ100,338,67,499,18,50573,575,254
77,"201801",CLOZ25,86,20,123,12,9791,130,62
77,"201801",LAMO100,4510,866,5588,26,365857,5942,2576
77,"201801",LAMO25,747,168,960,15,76820,1009,471
77,"201801",LAMO50,575,121,704,13,42326,765,380
77,"201801",OLAN10,4092,927,6035,26,281703,6845,2954
77,"201801",OLAN5,3238,986,4441,24,206869,5024,2170
77,"201801",QUET100,12151,2736,14549,25,977857,16036,6817
77,"201801",QUET200,6897,1237,8723,26,552590,9437,3977
77,"201801",QUET25,4577,1871,5653,25,360627,6201,2650
77,"201801",QUET300,1193,237,1483,9,64111,1569,656
77,"201801",RISP1,1025,311,1665,19,81312,1822,803
77,"201801",RISP2,2426,474,3635,22,199863,4062,1889
77,"201801",RISP3,339,53,519,12,23552,548,279
77,"201802",CLOZ100,408,86,606,17,62273,699,289
77,"201802",CLOZ25,117,35,161,11,12625,170,70
77,"201802",LAMO100,5251,1032,6541,25,430215,6954,2974
77,"201802",LAMO25,928,195,1200,14,91200,1268,571
77,"201802",LAMO50,711,143,864,14,57965,938,456
77,"201802",OLAN10,4131,907,6088,27,295795,6988,3336
77,"201802",OLAN5,3863,1193,5336,25,260264,6012,2706
77,"201802",QUET100,14601,3509,17487,26,1188215,19184,8043
77,"201802",QUET200,8084,1521,10386,26,645559,11128,4636
77,"201802",QUET25,5398,2290,6687,24,425340,7375,3178
77,"201802",QUET300,1424,302,1751,9,76074,1856,776
77,"201802",RISP1,1129,331,1816,20,90299,1999,878
77,"201802",RISP2,2625,507,3861,24,215604,4426,2024
77,"201802",RISP3,390,77,603,11,27663,633,308
77,"201803",CLOZ100,483,92,704,19,69586,824,345
77,"201803",CLOZ25,138,40,210,15,15556,224,90
77,"201803",LAMO100,5840,1135,7202,25,477049,7704,3394
77,"201803",LAMO25,1025,207,1280,12,98758,1361,644
77,"201803",LAMO50,698,154,816,14,51771,903,446
77,"201803",OLAN10,5294,1336,7876,26,379167,9073,3990
77,"201803",OLAN5,4587,1421,6227,25,310683,7124,3161
77,"201803",QUET100,15764,3897,19095,27,1280444,20855,9297
77,"201803",QUET200,9489,1916,12098,26,753025,13040,5625
77,"201803",QUET25,6705,2928,8331,24,536048,9173,4048
77,"201803",QUET300,1455,329,1817,9,79786,1923,819
77,"201803",RISP1,1288,359,2107,22,106647,2270,1075
77,"201803",RISP2,2508,472,3645,25,204988,4197,2104
77,"201803",RISP3,557,78,831,13,36988,868,442
77,"201804",CLOZ100,562,100,811,20,79452,957,417
77,"201804",CLOZ25,139,48,212,12,15092,222,97
77,"201804",LAMO100,6926,1379,8471,24,571713,9167,3913
77,"201804",LAMO25,1151,237,1437,14,111249,1523,703
77,"201804",LAMO50,914,225,1113,14,74834,1226,594
77,"201804",OLAN10,6138,1603,9075,26,441812,10517,4621
77,"201804",OLAN5,5352,1679,7066,25,347219,8171,3572
77,"201804",QUET100,18821,4789,22333,27,1547144,24968,11133
77,"201804",QUET200,10957,2258,13896,26,868461,15107,6586
77,"201804",QUET25,8184,3771,10122,26,652691,11155,4801
77,"201804",QUET300,1683,388,2116,8,90834,2215,949
77,"201804",RISP1,1606,488,2645,21,137359,2869,1282
77,"201804",RISP2,3005,597,4508,24,253997,5061,2335
77,"201804",RISP3,645,78,930,16,42995,996,476
77,"201901",CLOZ100,661,126,969,19,100221,1139,469
77,"201901",CLOZ25,153,38,207,11,14536,221,92
77,"201901",LAMO100,7672,1559,9368,22,630572,10081,4306
77,"201901",LAMO25,1250,287,1563,13,122970,1667,753
77,"201901",LAMO50,902,223,1092,11,88459,1183,567
77,"201901",OLAN10,6660,1747,9881,26,501450,11444,5131
77,"201901",OLAN5,5479,1712,7222,25,363970,8334,3801
77,"201901",QUET100,20604,5367,24250,27,1734782,27275,12126
77,"201901",QUET200,12569,2653,15684,26,1009876,17272,7241
77,"201901",QUET25,8465,3804,10266,25,692301,11534,5154
77,"201901",QUET300,1852,451,2344,8,104775,2441,1056
77,"201901",RISP1,1684,511,2684,24,135739,2953,1286
77,"201901",RISP2,3597,715,5272,23,305990,6070,2813
77,"201901",RISP3,668,97,1026,16,46205,1089,547
77,"201902",CLOZ100,667,118,991,21,97897,1151,492
77,"201902",CLOZ25,166,42,234,15,15802,252,112
77,"201902",LAMO100,8378,1728,10076,24,687669,10962,4681
77,"201902",LAMO25,1350,305,1694,14,131543,1810,859
77,"201902",LAMO50,871,226,1053,15,68888,1162,594
77,"201902",OLAN10,7578,2019,11211,27,556336,13100,5652
77,"201902",OLAN5,6198,1950,8186,25,408062,9522,4189
77,"201902",QUET100,21982,5887,25947,27,1748988,29142,13260
77,"201902",QUET200,13544,2901,16915,26,1060763,18604,7975
77,"201902",QUET25,7511,3323,8922,25,579353,10227,5196
77,"201902",QUET300,2005,484,2568,7,106842,2664,1143
77,"201902",RISP1,1817,564,3027,24,152579,3352,1471
77,"201902",RISP2,4227,884,6189,23,349833,7036,3216
77,"201902",RISP3,649,76,991,15,45603,1057,501
78,"200801",TOPI100,2,0,2,1,90,2,1
78,"201404",CLOZ100,1,0,1,1,105,1,1
78,"201404",CLOZ25,1,0,1,1,105,1,1
78,"201404",OLAN10,1,0,1,1,60,1,1
78,"201404",OLAN5,0,0,2,1,122,2,1
78,"201404",QUET100,0,0,1,1,62,1,1
78,"201404",QUET25,1,2,3,2,280,3,3
78,"201404",RISP1,1,0,3,2,150,3,3
78,"201404",ZIPR80,0,0,1,1,62,1,1
78,"201501",CLOZ100,4,2,17,2,1470,17,9
78,"201501",CLOZ25,3,0,3,1,270,3,1
78,"201501",OLAN10,20,5,37,7,1471,40,28
78,"201501",OLAN5,7,4,20,5,800,20,12
78,"201501",QUET100,27,1,30,10,1804,32,23
78,"201501",QUET200,15,6,24,4,1708,24,14
78,"201501",QUET25,19,28,36,3,2663,37,22
78,"201501",QUET300,6,0,6,2,180,6,4
78,"201501",RISP1,7,6,8,5,540,13,9
78,"201501",RISP2,7,4,31,7,1524,31,19
78,"201501",RISP3,1,0,3,1,120,3,2
78,"201501",ZIPR40,4,0,4,2,210,4,2
78,"201501",ZIPR80,4,0,7,2,386,7,3
78,"201502",CLOZ100,22,7,42,5,2969,42,25
78,"201502",CLOZ25,12,4,8,4,861,12,7
78,"201502",OLAN10,96,17,184,15,7662,198,106
78,"201502",OLAN5,68,19,92,11,4792,110,54
78,"201502",QUET100,167,22,199,20,13956,221,126
78,"201502",QUET200,127,18,162,16,10788,181,95
78,"201502",QUET25,82,81,132,8,9749,153,78
78,"201502",QUET300,24,2,31,3,1360,31,16
78,"201502",RISP1,24,17,39,5,2190,46,25
78,"201502",RISP2,54,21,96,9,5778,117,72
78,"201502",RISP3,0,0,6,2,240,6,3
78,"201502",ZIPR40,7,0,9,4,660,9,5
78,"201502",ZIPR80,13,0,15,5,702,16,10
78,"201503",CLOZ100,58,15,107,9,7879,110,57
78,"201503",CLOZ25,9,2,11,3,1440,11,4
78,"201503",OLAN10,229,55,411,17,17537,445,207
78,"201503",OLAN5,109,34,180,14,8893,201,93
78,"201503",QUET100,349,73,427,20,28802,474,237
78,"201503",QUET200,248,32,354,19,22370,376,181
78,"201503",QUET25,178,142,238,13,16670,271,137
78,"201503",QUET300,68,7,85,4,3491,85,34
78,"201503",RISP1,62,16,98,10,5410,115,55
78,"201503",RISP2,156,48,254,13,15159,276,143
78,"201503",RISP3,6,0,14,4,583,14,9
78,"201503",ZIPR40,26,0,35,7,1850,35,16
78,"201503",ZIPR80,56,1,69,7,3546,74,34
78,"201504",CLOZ100,93,26,174,11,13752,175,78
78,"201504",CLOZ25,10,3,15,3,1140,15,5
78,"201504",OLAN10,339,89,594,21,25894,650,298
78,"201504",OLAN5,188,63,285,18,14151,330,147
78,"201504",QUET100,572,129,708,22,50337,777,370
